CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.571942,0.7818599,0.1187,0,0,0,0.2474202,0.8563802,-0.3966882,0,Stacking_Middle,3,165.8567,21/08/2024 10:27:37
0.571942,0.7804552,0.1187,0,0,0,0.255388,0.8557115,-0.3838493,0.0001778554,Stacking_Middle,3,179.1408,21/08/2024 10:27:37
0.571942,0.7803001,0.1186999,-0.000109929,1.091778E-05,7.893819E-05,0.2599859,0.8558531,-0.3774593,0.0003425221,Stacking_Middle,3,170.7913,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-6.384416E-06,4.520779E-06,-2.299718E-06,0.2650628,0.8564841,-0.3709142,0.0005152389,Stacking_Middle,3,180.4403,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-1.075884E-06,1.382691E-06,-2.606399E-06,0.2766664,0.8583978,-0.3592868,0.0006787197,Stacking_Middle,3,192.5076,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-7.066596E-06,1.460455E-06,-2.743753E-06,0.2824565,0.8595763,-0.353273,0.0008319528,Stacking_Middle,3,167.6277,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-4.458102E-06,1.534268E-06,-2.888929E-06,0.288183,0.8607501,-0.3472622,0.001007929,Stacking_Middle,3,194.6131,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-6.693785E-06,-1.599319E-06,-3.189274E-06,0.2994571,0.863101,-0.335275,0.001159504,Stacking_Middle,3,194.073,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-4.084765E-06,-1.5255E-06,-3.334374E-06,0.3050064,0.8642891,-0.3293,0.001311501,Stacking_Middle,3,168.7536,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-8.872399E-06,-1.456483E-06,-3.487886E-06,0.3104982,0.8654872,-0.3233335,0.001486304,Stacking_Middle,3,194.7837,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-1.115409E-05,1.972296E-06,-3.77842E-06,0.3212969,0.8679302,-0.3114779,0.001637746,Stacking_Middle,3,196.483,21/08/2024 10:27:37
0.571942,0.7803001,0.1187,-1.205244E-06,-1.225508E-06,-3.91725E-06,0.3266026,0.8691693,-0.3055713,0.001787879,Stacking_Middle,3,170.4449,21/08/2024 10:27:37
