PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.3629,0.7826424,0.1187,0,0,0,08/08/2024 11:54:42
0.3629,0.7804552,0.1187,0,0,0,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.731151E-06,-2.98669E-07,-2.366228E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-7.101272E-06,2.429013E-07,-2.511695E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-7.31005E-06,-2.76246E-06,-2.58255E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.398328E-06,9.022089E-07,-2.637666E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.853201E-06,1.192174E-06,-2.680558E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-4.898381E-06,1.570243E-06,-2.747447E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.107046E-06,-1.435114E-06,-2.818193E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.361967E-06,2.121845E-06,-2.878926E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-1.050251E-05,-7.99564E-07,-2.983042E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-1.06592E-05,-5.284751E-07,-3.05657E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-9.609016E-07,-1.637135E-07,-3.150761E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-7.304115E-06,-3.076307E-06,-3.238752E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-7.61083E-06,-2.795792E-06,-3.296658E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.014774E-06,7.705807E-07,-3.342255E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.856678E-06,1.139851E-06,-3.425138E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-6.970804E-06,-1.875646E-06,-3.509564E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-4.761887E-06,1.770071E-06,-3.595139E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-9.903167E-06,-1.151307E-06,-3.69908E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-1.015788E-05,2.405701E-06,-3.759545E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-5.434108E-06,-6.83688E-07,-3.797052E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.065489E-06,-2.397507E-07,-3.934167E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,08/08/2024 11:54:43
