CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.766,0.7803001,0.1187,7.43931E-06,-3.45379E-08,-2.764281E-06,0.6770948,0.7841653,-0.01781708,0.7445278,Stacking_Top,16,167.378,19/08/2024 21:23:09
0.766,0.7803001,0.1187,2.156592E-06,-9.035275E-07,-4.795001E-06,0.6777243,0.7835829,-0.01712,0.7447898,Stacking_Top,16,138.912,19/08/2024 21:23:09
0.766,0.7803001,0.1187,7.434689E-06,-1.762263E-06,-2.554518E-06,0.6783143,0.7829983,-0.0163682,0.7451055,Stacking_Top,16,138.968,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,2.476674E-06,-2.181225E-06,-1.446711E-06,0.6786137,0.7826315,-0.01586284,0.7454211,Stacking_Top,16,139.2855,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,4.5497E-06,-3.03964E-06,-3.472012E-06,0.6793215,0.7822846,-0.01498272,0.745736,Stacking_Top,16,158.9598,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,2.547887E-06,-3.915824E-06,-1.238022E-06,0.6799303,0.7820793,-0.01428657,0.7460119,Stacking_Top,16,152.6531,19/08/2024 21:23:09
0.766,0.7803001,0.1187,2.298834E-06,-4.372758E-06,-4.377758E-06,0.6802251,0.7819024,-0.01385926,0.7462992,Stacking_Top,16,151.0369,19/08/2024 21:23:09
0.766,0.7803001,0.1187,7.576495E-06,-5.231499E-06,-2.13734E-06,0.6808934,0.7816675,-0.01311703,0.7465896,Stacking_Top,16,158.4409,19/08/2024 21:23:09
0.766,0.7803001,0.1187,2.369601E-06,-6.107404E-06,-4.169396E-06,0.6814882,0.7814855,-0.01253136,0.7468664,Stacking_Top,16,138.9236,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,4.691362E-06,-6.50893E-06,-3.055246E-06,0.6818142,0.7813193,-0.01219129,0.7471821,Stacking_Top,16,132.8974,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,2.676794E-06,-7.384038E-06,-5.090048E-06,0.682589,0.7810897,-0.01170004,0.7475122,Stacking_Top,16,171.7947,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,8.106178E-06,-8.256493E-06,-2.852268E-06,0.6832283,0.7809458,-0.01139044,0.7477674,Stacking_Top,16,156.1622,19/08/2024 21:23:09
0.766,0.7803001,0.1187,3.574946E-06,-5.510598E-06,-1.726007E-06,0.6835764,0.7808233,-0.01123354,0.7480483,Stacking_Top,16,149.2426,19/08/2024 21:23:09
0.766,0.7803001,0.1187,5.800068E-06,-6.382813E-06,-3.753949E-06,0.6842664,0.7806364,-0.01078049,0.7483422,Stacking_Top,16,177.8885,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,8.277068E-06,-6.798509E-06,-2.645692E-06,0.6845633,0.7805285,-0.01041102,0.7485888,Stacking_Top,16,157.9729,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,8.447921E-06,-5.340445E-06,-2.43942E-06,0.6856011,0.7803855,-0.008939143,0.7488664,Stacking_Top,16,71.98284,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,3.165499E-06,-6.209469E-06,-4.470352E-06,0.6860358,0.7800892,-0.00625479,0.7494757,Stacking_Top,16,121.7582,19/08/2024 21:23:09
0.766,0.7803001,0.1187,6.118483E-06,-6.666265E-06,-3.340629E-06,0.6865585,0.7799896,-0.005290247,0.7498359,Stacking_Top,16,154.9979,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,3.33608E-06,-4.751465E-06,-4.263516E-06,0.6882489,0.7798851,-0.004316389,0.7501189,Stacking_Top,16,108.4881,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,8.76562E-06,-5.623934E-06,-2.025605E-06,0.6893135,0.7797505,-0.004246966,0.7505231,Stacking_Top,16,123.1846,19/08/2024 21:23:09
0.766,0.7803001,0.1187,4.273766E-06,-6.08329E-06,-5.16898E-06,0.6899106,0.7796696,-0.004291845,0.7508792,Stacking_Top,16,156.2598,19/08/2024 21:23:09
0.766,0.7803001,0.1187,2.116475E-06,-6.945289E-06,-2.929159E-06,0.6908579,0.7795412,-0.004203992,0.7511598,Stacking_Top,16,178.5045,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,5.577188E-06,-7.353308E-06,-1.816262E-06,0.6912867,0.7794889,-0.004190082,0.7514055,Stacking_Top,16,146.4772,19/08/2024 21:23:09
0.7660001,0.7803001,0.1187,7.650958E-06,-8.211732E-06,-3.841554E-06,0.6920513,0.7793812,-0.004055289,0.751705,Stacking_Top,16,184.1655,19/08/2024 21:23:09
0.766,0.7803001,0.1187,3.119778E-06,-5.465833E-06,-2.71502E-06,0.6923563,0.7793273,-0.003898547,0.7519432,Stacking_Top,16,160.4364,19/08/2024 21:23:09
0.766,0.7803001,0.1187,5.34806E-06,-6.338474E-06,-4.746473E-06,0.6929058,0.7792416,-0.003471289,0.7522166,Stacking_Top,16,174.0523,19/08/2024 21:23:09
