CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.571942,0.7803001,0.1187,5.991984E-06,-4.146983E-07,-3.35442E-06,0.5044782,0.7840617,-0.03861167,0.33215,Stacking_Middle,97,68.17004,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.186437E-06,-1.699419E-06,-4.276424E-06,0.5048513,0.782855,-0.0371875,0.3327934,Stacking_Middle,97,122.3766,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,6.162884E-06,1.043293E-06,-3.147149E-06,0.5049345,0.7822853,-0.03663123,0.3331518,Stacking_Middle,97,140.4396,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.996079E-06,1.819569E-07,-5.180077E-06,0.5052987,0.7816363,-0.03585991,0.3334641,Stacking_Middle,97,177.0664,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,6.317799E-06,-2.195357E-07,-4.065908E-06,0.5054593,0.7812807,-0.03550241,0.3337118,Stacking_Middle,97,153.2802,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,4.316046E-06,-1.095695E-06,-1.831673E-06,0.5058122,0.7807199,-0.03490269,0.3339979,Stacking_Middle,97,168.936,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,6.389846E-06,-1.954161E-06,-3.857126E-06,0.5061056,0.7802898,-0.03443706,0.3342575,Stacking_Middle,97,146.7265,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,9.34659E-06,-2.411381E-06,-2.730763E-06,0.506255,0.7798539,-0.03412339,0.3345565,Stacking_Middle,97,143.4988,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,4.163926E-06,-8.782452E-08,-4.763075E-06,0.5066019,0.7792448,-0.0335837,0.3348621,Stacking_Middle,97,158.632,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.006989E-06,-9.498038E-07,-2.522951E-06,0.5068944,0.7787928,-0.03312218,0.3351386,Stacking_Middle,97,148.8871,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.491002E-06,1.84172E-06,-1.410319E-06,0.5070423,0.778375,-0.03279803,0.3354332,Stacking_Middle,97,153.9788,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,7.563981E-06,9.832531E-07,-3.436035E-06,0.5073701,0.7778163,-0.03220504,0.335718,Stacking_Middle,97,164.007,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.085449E-06,5.227676E-07,-2.309994E-06,0.5075165,0.7774501,-0.03183858,0.3359855,Stacking_Middle,97,144.1483,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.238603E-06,-3.429885E-07,-4.340367E-06,0.5078451,0.7768753,-0.03108241,0.3362897,Stacking_Middle,97,177.2233,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.082206E-06,-1.205009E-06,-2.100166E-06,0.5081109,0.7764891,-0.03035976,0.3365372,Stacking_Middle,97,143.9532,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.302205E-06,1.585983E-06,-5.257409E-06,0.5081792,0.7760472,-0.02968537,0.3368419,Stacking_Middle,97,146.4858,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,7.50443E-06,7.341546E-07,-3.016035E-06,0.5084618,0.7754819,-0.02836617,0.3371413,Stacking_Middle,97,164.0312,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.101755E-06,2.667691E-07,-1.891457E-06,0.5085825,0.7751209,-0.02760808,0.3374087,Stacking_Middle,97,153.7752,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.047061E-06,2.621561E-06,-3.91497E-06,0.5089651,0.7746333,-0.02629412,0.3376939,Stacking_Middle,97,174.4774,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.96942E-06,1.752234E-06,-1.679758E-06,0.5093347,0.7742922,-0.02528064,0.3379453,Stacking_Middle,97,147.3796,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.013653E-06,1.357473E-06,-4.834063E-06,0.5094324,0.7738838,-0.02449411,0.3382429,Stacking_Middle,97,153.4425,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,8.275641E-06,5.064219E-07,-2.588823E-06,0.5098079,0.7734072,-0.02318323,0.3385287,Stacking_Middle,97,168.2369,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.796948E-06,4.593407E-08,-1.463208E-06,0.5099835,0.7730905,-0.0225236,0.3387894,Stacking_Middle,97,151.7174,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.946265E-06,-8.194103E-07,-3.489578E-06,0.5104494,0.7726598,-0.02153584,0.3390785,Stacking_Middle,97,176.1897,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.944223E-06,-1.695531E-06,-1.255886E-06,0.5108837,0.7723736,-0.02099339,0.3393275,Stacking_Middle,97,129.1339,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.140487E-06,-2.104072E-06,-4.41261E-06,0.5111267,0.7719903,-0.02069911,0.3396671,Stacking_Middle,97,152.7067,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,8.441812E-06,2.367233E-07,-2.172648E-06,0.5115852,0.7715484,-0.02031738,0.3399543,Stacking_Middle,97,167.5884,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.962892E-06,-2.237509E-07,-1.047033E-06,0.5118074,0.771274,-0.0201655,0.340216,Stacking_Middle,97,151.9341,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,6.112197E-06,-1.089101E-06,-3.073474E-06,0.5122204,0.7708532,-0.01995282,0.3405047,Stacking_Middle,97,175.3524,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,4.097053E-06,-1.96414E-06,-5.108966E-06,0.5125312,0.7705501,-0.0198136,0.3407548,Stacking_Middle,97,146.0686,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,6.442191E-06,8.338419E-07,-3.995366E-06,0.5127416,0.7702365,-0.01975404,0.3410551,Stacking_Middle,97,152.9379,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.347139E-06,-2.769732E-08,-1.755169E-06,0.5131077,0.7698074,-0.01965235,0.3413419,Stacking_Middle,97,155.2193,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,7.345216E-06,-8.793273E-07,-3.779466E-06,0.5134006,0.7694635,-0.01955104,0.3416244,Stacking_Middle,97,139.6083,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.866081E-06,-1.339819E-06,-2.653261E-06,0.5135963,0.7691431,-0.01947995,0.3419386,Stacking_Middle,97,146.3208,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.042279E-06,9.939338E-07,-4.684123E-06,0.5139375,0.7687029,-0.01930673,0.3422384,Stacking_Middle,97,158.9396,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.885162E-06,1.319303E-07,-2.444187E-06,0.5142047,0.768378,-0.01912028,0.3425143,Stacking_Middle,97,123.882,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.037626E-06,-7.338208E-07,-4.47447E-06,0.5145067,0.7679574,-0.01890292,0.3428684,Stacking_Middle,97,138.6616,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.880816E-06,-1.595833E-06,-2.234506E-06,0.5147962,0.7675927,-0.01870967,0.3431847,Stacking_Middle,97,138.4083,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,5.302201E-06,1.195253E-06,-1.122086E-06,0.5149912,0.7673016,-0.0186256,0.3435016,Stacking_Middle,97,136.5728,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,7.378797E-06,3.363996E-07,-3.151367E-06,0.5153452,0.7668693,-0.01849064,0.3438227,Stacking_Middle,97,163.4307,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,2.095838E-06,-5.326098E-07,-5.182025E-06,0.5156063,0.766582,-0.01839694,0.3440911,Stacking_Middle,97,121.6042,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,8.456753E-06,1.808996E-06,-2.938608E-06,0.5158995,0.7661908,-0.01832347,0.3444518,Stacking_Middle,97,141.3228,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.17422E-06,9.399935E-07,-4.969325E-06,0.5161545,0.7658594,-0.01826144,0.3447621,Stacking_Middle,97,124.4896,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,8.603954E-06,6.749314E-08,-2.731106E-06,0.5164213,0.7654891,-0.01820955,0.3451144,Stacking_Middle,97,121.8175,23/08/2024 00:38:43
0.571942,0.7803001,0.1187,3.321554E-06,-8.015267E-07,-4.761669E-06,0.5166838,0.7651164,-0.01816284,0.3454745,Stacking_Middle,97,124.3858,23/08/2024 00:38:44
