CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.573894,0.7831947,0.1227309,2.610401,358.4116,358.6722,0.6689553,0.8165194,0.004418088,0.3244652,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5745177,0.7831174,0.1233045,1.826931,357.9906,358.369,0.6690814,0.8161173,0.004682111,0.3246291,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5757608,0.7824951,0.1244484,0.2582036,357.1638,357.7819,0.6693116,0.8154599,0.00508036,0.3248196,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5763803,0.7819501,0.1250186,359.4731,356.7576,357.4977,0.6694335,0.8150837,0.005235511,0.3249836,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5766882,0.7815517,0.1253887,0.04045466,356.7604,357.0077,0.6696022,0.8146075,0.00541733,0.3251611,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5766001,0.7814922,0.1253656,0.001055731,356.7606,357.2022,0.669806,0.8140784,0.005740107,0.3253252,Stacking_Middle,24,0,17/08/2024 19:09:51
0.57629,0.7812118,0.1253487,0.002863363,356.761,357.8827,0.6699448,0.8136544,0.006003921,0.3254931,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5760527,0.7809893,0.125336,0.003873201,356.7598,358.4133,0.6700758,0.8132274,0.006186788,0.3257127,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5754165,0.7803655,0.1252982,0.0005713222,356.7592,359.8539,0.670305,0.8126258,0.006578492,0.3259307,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753145,0.7803382,0.1252921,5.938271E-06,356.7594,0.08781391,0.6704281,0.8122322,0.006904136,0.3261156,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,7.578926E-06,356.7593,-4.479024E-06,0.6705695,0.8117771,0.007395472,0.3263413,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,3.955053E-06,356.7593,-4.236269E-06,0.6707671,0.8113003,0.007780716,0.3266883,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.558318E-06,356.7593,-3.795251E-06,0.6709596,0.8108422,0.008464507,0.3269026,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.962613E-06,356.7593,-3.522585E-06,0.671,0.8106549,0.008720265,0.3270634,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.258094E-07,356.7593,-3.076211E-06,0.6710517,0.8103517,0.00906153,0.3272563,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.198611E-06,356.7593,1.471273E-06,0.6710746,0.8101811,0.009164046,0.327418,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.196729E-06,356.7593,-2.533049E-06,0.6711191,0.8099524,0.00924489,0.3276071,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,6.002817E-06,356.7593,-2.037368E-06,0.6711901,0.8097025,0.009339912,0.3277749,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,6.003997E-06,356.7593,-6.046981E-06,0.6712209,0.8095382,0.009369744,0.3279416,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,6.809323E-06,356.7593,-5.550894E-06,0.671297,0.8092907,0.009405812,0.3281236,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,-3.133389E-07,356.7593,-5.077605E-06,0.6713483,0.8091077,0.009418736,0.3282834,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,4.476918E-06,356.7593,-4.796063E-06,0.6714023,0.8088634,0.009427144,0.328542,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,5.851618E-06,356.7593,-4.317261E-06,0.6714864,0.8085978,0.009436165,0.3287327,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,9.577078E-06,356.7593,-4.042996E-06,0.6715258,0.8084392,0.009436719,0.328907,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.396191E-06,356.7593,-3.559148E-06,0.6716031,0.808193,0.009438035,0.3291022,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,6.118118E-06,356.7593,-3.282972E-06,0.6716416,0.8080515,0.009437994,0.3292622,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.946473E-06,356.7593,-3.024587E-06,0.6716948,0.8078647,0.009442035,0.3294421,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,4.712969E-06,356.7593,-2.528971E-06,0.6717703,0.80765,0.009449392,0.3296131,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.063972E-06,356.7593,-2.30572E-06,0.6718075,0.807517,0.009453046,0.3297716,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.884337E-06,356.7593,-6.082731E-06,0.6718836,0.807282,0.009469792,0.3299705,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.349745E-07,356.7593,-5.859363E-06,0.6719226,0.8071455,0.009481747,0.3301361,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,8.508776E-06,356.7593,-5.368755E-06,0.671993,0.8069296,0.009516881,0.3303232,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,4.799036E-06,356.7593,-5.149489E-06,0.6720433,0.8067999,0.009562996,0.33049,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.015257E-06,356.7593,-4.927629E-06,0.6721149,0.8066354,0.009664365,0.3306699,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,2.95392E-06,356.7593,-4.430054E-06,0.672186,0.8064429,0.00991315,0.3308358,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,3.666374E-08,356.7593,-4.210186E-06,0.67224,0.8063246,0.01007911,0.3310005,Stacking_Middle,24,0,17/08/2024 19:09:51
0.5753527,0.7803001,0.1252943,1.651046E-06,356.7593,-3.665151E-06,0.6723106,0.8061237,0.0104735,0.3311865,Stacking_Middle,24,0,17/08/2024 19:09:51
