CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.5723196,0.7803001,0.1186151,5.71192E-06,359.4019,-3.2932E-06,0.5166796,0.7565148,-0.009548163,0.4401566,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,5.512959E-06,359.4019,-2.555859E-06,0.5167469,0.7563953,-0.009478902,0.4403683,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-2.477198E-06,359.4019,-5.382105E-06,0.5169411,0.7563105,-0.009494004,0.4406065,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,5.753921E-06,359.4019,-4.048529E-06,0.5170742,0.7562152,-0.00947199,0.4408228,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,5.712426E-06,359.4019,-3.313087E-06,0.5171692,0.7560961,-0.009448356,0.4410859,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,5.276499E-06,359.4019,-1.900043E-06,0.5173766,0.7559791,-0.009450039,0.4413353,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,5.023902E-06,359.4019,-4.662086E-07,0.5175742,0.7558453,-0.009421331,0.4416402,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,4.613062E-06,359.4019,9.967458E-07,0.5177567,0.7557334,-0.009385095,0.4419017,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-5.1266E-08,359.4019,-2.488852E-06,0.5178723,0.7556289,-0.009353206,0.4421637,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-3.376809E-07,359.4019,-5.359053E-06,0.5180964,0.7555161,-0.009296748,0.4424015,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,3.681331E-06,359.4019,-4.352746E-07,0.5182035,0.7554383,-0.009252494,0.4426131,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-8.386481E-07,359.4019,-3.933945E-06,0.5183378,0.7553382,-0.009200507,0.4428422,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-1.302233E-06,359.4019,-2.447143E-06,0.5185661,0.755251,-0.009097615,0.4430512,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,-1.680488E-06,359.4019,-5.328181E-06,0.5187592,0.7551693,-0.008991508,0.4432738,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,2.526401E-06,359.4019,-4.723221E-06,0.5188796,0.7550729,-0.008916037,0.4435381,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723196,0.7803001,0.1186151,2.091465E-06,359.4019,-3.310651E-06,0.5191425,0.7549477,-0.008742407,0.443819,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5723923,0.7803714,0.1186167,0.001093312,359.4015,359.8333,0.5192655,0.7548751,-0.008643072,0.4440364,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5727007,0.7805032,0.1186389,0.0005263861,359.4055,359.5328,0.5195172,0.7547902,-0.008472145,0.4442606,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5728379,0.7806175,0.1186394,-0.003721049,359.4078,359.2549,0.5196431,0.7547228,-0.00838646,0.4444735,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5731594,0.7808157,0.1186522,-0.004767683,359.4081,358.8042,0.5199052,0.7546375,-0.008248645,0.4447061,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5732749,0.7809227,0.1186544,-0.002303629,359.4082,358.5459,0.5200377,0.7545775,-0.008191171,0.4449204,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5734255,0.7810233,0.1186483,-0.003533092,359.408,358.3114,0.5202048,0.7544945,-0.008139938,0.4451565,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5738258,0.7811841,0.1186049,0.0004854087,359.4038,357.9326,0.5204768,0.7544273,-0.008038858,0.4453577,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5739284,0.7812803,0.1186057,-8.479456E-05,359.4038,357.7052,0.5206115,0.7543712,-0.007997366,0.4455673,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5742481,0.7814668,0.1185896,0.01584313,359.45,357.2232,0.5208754,0.7542826,-0.007906905,0.4458176,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5744215,0.7815067,0.1187382,-0.001644111,359.4485,357.1566,0.5210037,0.7542256,-0.00785644,0.4460337,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5747624,0.7815925,0.1186997,0.001494899,359.4711,356.9539,0.5212529,0.7541475,-0.007750733,0.4462635,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5750525,0.78166,0.1186946,0.0004556433,359.4752,356.7912,0.5214535,0.7540942,-0.007649397,0.4464724,Stacking_Middle,48,0,17/08/2024 19:20:04
0.575158,0.781754,0.1186951,-0.0003590135,359.4751,356.5616,0.5216078,0.7540039,-0.00759353,0.4468012,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5755669,0.7818442,0.1186771,0.001287586,359.476,356.3402,0.5218835,0.7539243,-0.007490426,0.44704,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5756883,0.7818975,0.1186736,0.001176508,359.4748,356.2114,0.5220174,0.7538788,-0.007450732,0.4472525,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5760423,0.781944,0.118635,-0.0007026891,359.4701,356.1009,0.5222667,0.7538142,-0.007384702,0.4474831,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5761582,0.7819802,0.1186246,-0.002019962,359.4649,356.011,0.5223911,0.7537729,-0.007364376,0.4476879,Stacking_Middle,48,0,17/08/2024 19:20:04
0.5765315,0.7820148,0.1185629,7.817532E-05,359.4536,355.9258,0.5226266,0.7537056,-0.007326612,0.4479263,Stacking_Middle,48,0,17/08/2024 19:20:04
