CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.766,0.7803,0.1186996,4.297196E-06,-3.018587E-05,-4.876741E-06,0.6770103,0.7842197,-0.017877,0.7445487,Stacking_Top,47,167.3892,19/08/2024 21:35:06
0.766,0.7803,0.1186996,2.346459E-06,-3.106638E-05,-2.635642E-06,0.6777048,0.7835347,-0.01710513,0.7448107,Stacking_Top,47,177.9771,19/08/2024 21:35:06
0.766,0.7803,0.1186996,4.733369E-06,-3.147369E-05,-1.5202E-06,0.6780086,0.7831517,-0.01666432,0.7450571,Stacking_Top,47,154.8707,19/08/2024 21:35:06
0.766,0.7803,0.1186996,7.016896E-06,-3.235106E-05,-3.548131E-06,0.6786762,0.7826601,-0.01585696,0.7453403,Stacking_Top,47,176.4353,19/08/2024 21:35:06
0.766,0.7803,0.1186996,2.679248E-06,-3.282424E-05,-2.422719E-06,0.6789753,0.7824441,-0.01542712,0.7455889,Stacking_Top,47,159.294,19/08/2024 21:35:06
0.766,0.7803,0.1186996,4.96262E-06,-3.370159E-05,-4.450671E-06,0.6796195,0.7821887,-0.01464694,0.7458642,Stacking_Top,47,190.0202,19/08/2024 21:35:06
0.766,0.7803,0.1186996,7.349589E-06,-3.410889E-05,-3.335531E-06,0.6799108,0.7820448,-0.01425757,0.746095,Stacking_Top,47,163.8431,19/08/2024 21:35:06
0.766,0.7803,0.1186996,5.398532E-06,-3.498938E-05,-1.094236E-06,0.6805335,0.781825,-0.01354565,0.7463627,Stacking_Top,47,174.5079,19/08/2024 21:35:06
0.766,0.7803,0.1186996,5.294944E-06,-3.545944E-05,-4.237718E-06,0.6808306,0.7816808,-0.01317738,0.746614,Stacking_Top,47,158.3882,19/08/2024 21:35:06
0.766,0.7803,0.1186996,3.343876E-06,-3.633992E-05,-1.996814E-06,0.6814759,0.7814687,-0.01252394,0.746891,Stacking_Top,47,158.4133,19/08/2024 21:35:06
0.766,0.7803,0.1186996,2.5294E-06,-3.674735E-05,-5.151035E-06,0.6818041,0.781325,-0.01219885,0.7471678,Stacking_Top,47,145.8917,19/08/2024 21:35:06
0.766,0.7803,0.1186996,8.013997E-06,-3.76246E-05,-2.909541E-06,0.6825383,0.7811156,-0.01171918,0.7474685,Stacking_Top,47,163.7036,19/08/2024 21:35:06
0.766,0.7803,0.1186996,2.885784E-06,-3.530579E-05,-4.938557E-06,0.6831728,0.7809635,-0.01141261,0.7477364,Stacking_Top,47,145.4461,19/08/2024 21:35:06
0.766,0.7803,0.1186996,5.980196E-06,-3.577526E-05,-3.808841E-06,0.6835335,0.7808324,-0.01125585,0.7480379,Stacking_Top,47,164.5061,19/08/2024 21:35:06
0.766,0.7803,0.1186996,4.032624E-06,-3.665615E-05,-1.571621E-06,0.6842114,0.7806563,-0.01083279,0.7483045,Stacking_Top,47,175.1221,19/08/2024 21:35:06
0.766,0.7803,0.1186996,3.218264E-06,-3.706363E-05,-4.725883E-06,0.6845106,0.7805473,-0.01048734,0.748555,Stacking_Top,47,163.7841,19/08/2024 21:35:06
