CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7803001,0.1187,2.626218E-06,-2.763487E-06,-1.466007E-06,0.3422315,0.8161098,-0.04322587,0.703575,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,-1.946473E-06,-3.215412E-06,-4.60476E-06,0.3422615,0.8157374,-0.04253704,0.7039148,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,-2.13453E-06,-4.156171E-06,-2.337111E-06,0.3423894,0.8151863,-0.04123926,0.7042984,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,6.331732E-06,-4.628028E-06,-1.197171E-06,0.3423925,0.8148108,-0.04058302,0.7046291,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,1.78216E-06,-1.880507E-06,-4.336554E-06,0.3423438,0.8142949,-0.03978861,0.7050164,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,1.540736E-06,3.851863E-07,-2.068168E-06,0.3425345,0.813803,-0.03861459,0.7053463,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,5.510543E-06,-5.455561E-07,-4.068315E-06,0.3427049,0.8133394,-0.03778485,0.7056832,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,5.478841E-06,-1.021132E-06,-2.928785E-06,0.3427157,0.812822,-0.03737143,0.7061187,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,5.117508E-06,1.733865E-06,-1.797681E-06,0.3427675,0.812275,-0.03702345,0.7065057,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,4.753182E-06,-2.392593E-06,4.735734E-07,0.3429569,0.8117193,-0.03659482,0.7068451,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,4.05581E-07,3.376344E-07,-2.656255E-06,0.3430057,0.8113064,-0.03643413,0.7071964,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,4.526342E-06,-6.068686E-07,-4.658468E-06,0.343098,0.8106966,-0.03615779,0.7075732,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,4.21686E-06,-1.058238E-06,-3.527501E-06,0.3430943,0.8103015,-0.03598556,0.7079076,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,4.185759E-06,-1.533791E-06,-2.388293E-06,0.3430351,0.8097572,-0.03567917,0.7082983,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,-4.178963E-07,-2.461317E-06,-4.38836E-06,0.3430605,0.8092355,-0.03505524,0.7086304,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,3.536733E-06,-2.912118E-06,1.012397E-06,0.3429937,0.808805,-0.03462377,0.7089828,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,3.189779E-06,-6.370973E-07,-5.256704E-06,0.3430435,0.8082576,-0.03385202,0.709352,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,3.309897E-06,-1.126426E-06,-4.119486E-06,0.3430417,0.807845,-0.03348104,0.7097068,Lifting,107,0,17/08/2024 19:46:49
0.3629,0.7803001,0.1187,2.968703E-06,-2.053356E-06,-1.849523E-06,0.3431849,0.807281,-0.03303619,0.7100934,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,-1.604094E-06,-2.50528E-06,-4.988355E-06,0.3432551,0.8069076,-0.03293259,0.7104437,Lifting,107,0,17/08/2024 19:46:49
0.3629001,0.7803001,0.1187,-1.792792E-06,-3.445983E-06,-2.720378E-06,0.3433588,0.8063544,-0.03281294,0.7108209,Lifting,107,0,17/08/2024 19:46:49
