CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.7659986,0.7803001,0.1187014,-1.595225E-06,-0.0008091343,-2.769092E-06,0.6974187,0.7699516,-0.02389489,0.6868413,Stacking_Top,29,182.5484,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,2.403452E-06,-0.0008095892,-5.908515E-06,0.6974341,0.7698315,-0.02368989,0.6870369,Stacking_Top,29,153.2966,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,6.870225E-07,-0.000807674,-2.555562E-06,0.6975305,0.7696428,-0.02335973,0.6872699,Stacking_Top,29,119.9515,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,3.971635E-06,-0.0008085454,-4.583248E-06,0.6975413,0.7694227,-0.0231734,0.6875677,Stacking_Top,29,105.8078,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,2.869841E-06,-0.0008094062,-2.339557E-06,0.6975474,0.7691769,-0.02302469,0.6879052,Stacking_Top,29,154.4831,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,2.710328E-06,-0.0008098711,-1.211413E-06,0.6975462,0.7690428,-0.02295443,0.6881364,Stacking_Top,29,158.1878,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,5.865465E-06,-0.0008075293,-3.237579E-06,0.6975444,0.7688478,-0.02283056,0.6883622,Stacking_Top,29,175.642,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,5.098916E-06,-0.0008047395,-2.125457E-06,0.697539,0.768734,-0.0227612,0.6885655,Stacking_Top,29,143.6885,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,4.050335E-06,-0.0008088067,1.174043E-07,0.6975259,0.7685312,-0.02261086,0.688814,Stacking_Top,29,167.2437,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,8.124633E-06,-0.0008092685,-3.023235E-06,0.6975176,0.7684127,-0.02252695,0.6890276,Stacking_Top,29,154.1236,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,2.858878E-06,-0.0008069373,-5.051919E-06,0.6975055,0.768224,-0.02235792,0.6892594,Stacking_Top,29,186.9473,19/08/2024 21:27:59
0.7659986,0.7803001,0.1187014,1.992604E-06,-0.0008073401,-3.938112E-06,0.6975002,0.7681208,-0.02227197,0.6894504,Stacking_Top,29,146.1775,19/08/2024 21:27:59
0.7659985,0.7803001,0.1187014,6.067131E-06,-0.0008078019,-7.078898E-06,0.6974881,0.76793,-0.02207854,0.6896947,Stacking_Top,29,175.8396,19/08/2024 21:27:59
