CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7803,0.1187,-1.063758E-05,9.573931E-07,-2.57076E-06,0.3304593,0.8205495,-0.06544331,0.05554847,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-5.84137E-06,1.141271E-06,-2.644845E-06,0.3347164,0.820088,-0.05835365,0.05672092,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-1.045666E-06,1.32516E-06,-2.719069E-06,0.3381012,0.8195804,-0.05310937,0.05805682,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-4.842749E-06,1.5129E-06,-2.78068E-06,0.3399731,0.81898,-0.05046327,0.05971124,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-7.49419E-06,-1.584475E-06,-2.860454E-06,0.3409798,0.8184516,-0.0489035,0.06111204,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-1.008904E-05,-1.405481E-06,-2.938125E-06,0.3415294,0.8179431,-0.04765201,0.06242784,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-7.791224E-06,1.972356E-06,-2.964911E-06,0.3416325,0.8174518,-0.04682662,0.06383263,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-1.053383E-05,2.160794E-06,-3.027453E-06,0.3419329,0.816862,-0.04519784,0.06511115,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-5.788294E-06,-9.318059E-07,-3.099149E-06,0.3421673,0.8163486,-0.04376833,0.06635528,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-9.92079E-07,-7.479134E-07,-3.173299E-06,0.3422988,0.8157338,-0.04238994,0.06777627,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-4.789094E-06,-5.601637E-07,-3.234552E-06,0.3423835,0.8150966,-0.04104957,0.06921896,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-5.137131E-06,-2.79705E-07,-3.336403E-06,0.3426104,0.8143978,-0.03938223,0.07078709,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-7.737192E-06,-1.006661E-07,-3.419176E-06,0.3425561,0.8133945,-0.03807297,0.07291669,Lifting,13,0,18/08/2024 23:03:43
0.3629,0.7803,0.1187,-1.04802E-05,8.77688E-08,-3.481768E-06,0.3427303,0.8126733,-0.03723097,0.07446268,Lifting,13,0,18/08/2024 23:03:43
