CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7803001,0.1187,-4.504484E-06,-1.787017E-06,-3.542754E-06,0.3304771,0.8203658,-0.06547259,0.05619771,Lifting,1,137.0539,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.07516E-06,1.671742E-06,-3.593342E-06,0.3348182,0.8198419,-0.05843186,0.05754061,Lifting,1,137.0802,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-4.758936E-06,1.769944E-06,-3.603438E-06,0.3368999,0.8194162,-0.05530659,0.05888325,Lifting,1,142.2495,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.283226E-06,-1.333662E-06,-3.663833E-06,0.3394708,0.8188316,-0.05142253,0.06017709,Lifting,1,164.271,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.899342E-06,-1.151396E-06,-3.707552E-06,0.3407434,0.8183965,-0.04929239,0.06129749,Lifting,1,141.5769,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.22201E-06,2.321567E-06,-3.734585E-06,0.3414225,0.8178831,-0.04775895,0.06259748,Lifting,1,136.5616,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.015398E-05,2.405573E-06,-3.76819E-06,0.341565,0.817413,-0.04686728,0.06394522,Lifting,1,145.6261,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.430191E-06,-6.838084E-07,-3.80526E-06,0.3419037,0.8168218,-0.04516371,0.06520907,Lifting,1,167.4902,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.036248E-05,-5.9978E-07,-3.838583E-06,0.3419735,0.8164223,-0.04430233,0.06630793,Lifting,1,142.6615,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.588027E-06,-4.127471E-07,-3.878493E-06,0.3421851,0.8158107,-0.04270873,0.06759804,Lifting,1,172.8698,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-8.061523E-06,-2.398584E-07,-3.941771E-06,0.3423879,0.8153474,-0.04151035,0.06866271,Lifting,1,150.7591,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.745785E-06,-1.416084E-07,-3.95192E-06,0.3423386,0.8148649,-0.04076255,0.06988353,Lifting,1,143.7381,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-8.226061E-07,3.606876E-08,-4.006837E-06,0.3424346,0.8142129,-0.03937722,0.07116397,Lifting,1,158.2228,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-4.64174E-06,2.270297E-07,-4.033718E-06,0.3425948,0.81368,-0.03833713,0.0723272,Lifting,1,151.3248,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.573749E-06,3.110507E-07,-4.067446E-06,0.3426015,0.8131874,-0.03781826,0.07354346,Lifting,1,153.4543,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-4.798958E-06,4.981407E-07,-4.107352E-06,0.3427811,0.8125323,-0.03708424,0.07474283,Lifting,1,170.7738,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.87962E-06,5.915593E-07,-4.125679E-06,0.3428505,0.8120995,-0.03682735,0.07582057,Lifting,1,155.3036,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.253414E-06,7.880952E-07,-4.150746E-06,0.3430026,0.811444,-0.03646934,0.07700565,Lifting,1,170.6834,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.033412E-05,8.815508E-07,-4.168969E-06,0.3430354,0.8110083,-0.03631806,0.07808396,Lifting,1,150.4551,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.708418E-06,1.078053E-06,-4.19393E-06,0.3431035,0.8103417,-0.03600224,0.07930724,Lifting,1,178.1737,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.078891E-05,1.171493E-06,-4.212216E-06,0.3430715,0.8099206,-0.03576126,0.08034022,Lifting,1,148.5796,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.068937E-06,1.357916E-06,-4.251253E-06,0.3430507,0.8092678,-0.03510072,0.08157895,Lifting,1,166.1019,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.68523E-06,1.540155E-06,-4.294686E-06,0.3430629,0.8087547,-0.03441264,0.082687,Lifting,1,155.2602,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.277794E-06,-1.647456E-06,-4.321932E-06,0.3429908,0.8082628,-0.03394874,0.08387242,Lifting,1,141.4687,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.532393E-06,1.90956E-06,-4.382743E-06,0.3431843,0.8076268,-0.03310248,0.08517341,Lifting,1,110.4484,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.014843E-05,2.091816E-06,-4.425461E-06,0.3432888,0.8068751,-0.03288467,0.0868398,Lifting,1,122.2449,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.740741E-06,-1.095775E-06,-4.452578E-06,0.3433259,0.8063257,-0.03283241,0.08834537,Lifting,1,147.5971,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.035725E-05,-9.135478E-07,-4.496008E-06,0.3434068,0.8057051,-0.03277132,0.08959234,Lifting,1,161.9381,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-5.582575E-06,-7.264578E-07,-4.535602E-06,0.343447,0.8052475,-0.03273439,0.09072888,Lifting,1,154.9835,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.081178E-05,-6.236226E-07,-4.538968E-06,0.3434538,0.8048517,-0.03272433,0.09191642,Lifting,1,148.5752,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.091575E-06,-4.37189E-07,-4.577704E-06,0.3434741,0.8043157,-0.03266521,0.09315518,Lifting,1,169.4398,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-4.775302E-06,-3.3896E-07,-4.587674E-06,0.3434435,0.8039765,-0.03256384,0.0942414,Lifting,1,154.0144,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.34621E-06,3.119827E-06,-4.638086E-06,0.3434367,0.8035172,-0.03231188,0.09543642,Lifting,1,168.745,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-4.932982E-06,-6.782704E-08,-4.660576E-06,0.3434081,0.803209,-0.03213888,0.09652711,Lifting,1,150.8842,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.70404E-06,1.239102E-07,-4.693896E-06,0.3434309,0.8027933,-0.0318364,0.09774691,Lifting,1,162.0667,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.046865E-05,3.156101E-07,-4.722059E-06,0.3434722,0.8024735,-0.03162177,0.09888255,Lifting,1,151.3684,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-8.009954E-06,4.044689E-07,-4.751856E-06,0.3434647,0.8021862,-0.03149978,0.1000985,Lifting,1,152.0635,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.062636E-05,5.867192E-07,-4.795438E-06,0.3435015,0.8018615,-0.03130727,0.1013088,Lifting,1,169.4484,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-8.167947E-06,6.755697E-07,-4.825168E-06,0.3435015,0.8016499,-0.03120396,0.102395,Lifting,1,148.2448,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-1.078418E-05,8.577763E-07,-4.868681E-06,0.3435341,0.8013942,-0.03103684,0.1036365,Lifting,1,142.2839,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.063712E-06,1.044196E-06,-4.907348E-06,0.3435568,0.8011897,-0.03088801,0.10493,Lifting,1,137.3023,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.679861E-06,1.226418E-06,-4.950746E-06,0.3435724,0.8010179,-0.03074626,0.1062705,Lifting,1,153.2121,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-7.272402E-06,-1.961195E-06,-4.977915E-06,0.3435661,0.8009087,-0.03065826,0.1074718,Lifting,1,152.1676,23/08/2024 00:12:48
0.3629,0.7803001,0.1187,-9.88837E-06,-1.778948E-06,-5.021038E-06,0.3435848,0.800824,-0.03050367,0.1086813,Lifting,1,168.0277,23/08/2024 00:12:48
