CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.571942,0.7803001,0.1187,3.84218E-06,4.506678E-07,-1.328046E-06,0.5043124,0.7841202,-0.03885205,0.3321005,Stacking_Middle,105,129.963,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,5.991984E-06,-4.146983E-07,-3.35442E-06,0.5045406,0.7834926,-0.03806562,0.332438,Stacking_Middle,105,131.3353,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,3.989773E-06,-1.290871E-06,-1.120152E-06,0.5047869,0.7828839,-0.03727371,0.3327719,Stacking_Middle,105,127.1294,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,6.162884E-06,1.043293E-06,-3.147149E-06,0.505056,0.7822645,-0.03649851,0.3331169,Stacking_Middle,105,135.8013,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,3.996079E-06,1.819569E-07,-5.180077E-06,0.5053472,0.7816999,-0.03583474,0.3334399,Stacking_Middle,105,132.714,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,6.317799E-06,-2.195357E-07,-4.065908E-06,0.5054935,0.7812023,-0.03542087,0.3337704,Stacking_Middle,105,144.3356,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,4.316046E-06,-1.095695E-06,-1.831673E-06,0.5058645,0.7805832,-0.03479714,0.3340742,Stacking_Middle,105,155.5065,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,6.389846E-06,-1.954161E-06,-3.857126E-06,0.5061758,0.7801163,-0.03430678,0.3343563,Stacking_Middle,105,134.0896,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,4.388684E-06,-2.83037E-06,-1.622875E-06,0.5064757,0.7795591,-0.03381297,0.3346834,Stacking_Middle,105,143.6947,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,4.163926E-06,-8.782452E-08,-4.763075E-06,0.5066321,0.77912,-0.03349561,0.3349886,Stacking_Middle,105,148.5818,23/08/2024 00:42:51
0.571942,0.7803001,0.1187,2.006989E-06,-9.498038E-07,-2.522951E-06,0.5069778,0.7785357,-0.03294191,0.3352838,Stacking_Middle,105,160.4673,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,5.491002E-06,1.84172E-06,-1.410319E-06,0.5071346,0.7781577,-0.03261205,0.3355571,Stacking_Middle,105,148.2711,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,7.563981E-06,9.832531E-07,-3.436035E-06,0.5074729,0.7775909,-0.03197302,0.3358529,Stacking_Middle,105,164.9376,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,5.483384E-06,1.143774E-07,-1.197024E-06,0.5077599,0.777171,-0.03139053,0.3361188,Stacking_Middle,105,139.5401,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,7.560868E-06,-7.445004E-07,-3.226245E-06,0.5080217,0.7766572,-0.03066367,0.3364332,Stacking_Middle,105,139.2564,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,3.082206E-06,-1.205009E-06,-2.100166E-06,0.5080984,0.7762013,-0.03001178,0.3367481,Stacking_Middle,105,150.9047,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,5.17916E-06,1.136075E-06,-4.12638E-06,0.5083828,0.775646,-0.02875123,0.3370388,Stacking_Middle,105,169.7735,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,7.50443E-06,7.341546E-07,-3.016035E-06,0.508498,0.7752954,-0.02801747,0.3372971,Stacking_Middle,105,143.4906,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,2.146209E-06,-1.27996E-07,-5.045546E-06,0.5088587,0.7747656,-0.02663419,0.3376028,Stacking_Middle,105,152.1746,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,7.372422E-06,2.219622E-06,-2.804537E-06,0.5092396,0.7743623,-0.02552205,0.337891,Stacking_Middle,105,134.5533,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,2.013653E-06,1.357473E-06,-4.834063E-06,0.5095568,0.7738773,-0.02429214,0.338217,Stacking_Middle,105,147.0329,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,8.275641E-06,5.064219E-07,-2.588823E-06,0.5098838,0.7734526,-0.02315097,0.3385153,Stacking_Middle,105,136.5206,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,3.796948E-06,4.593407E-08,-1.463208E-06,0.510026,0.7730379,-0.02241598,0.3388365,Stacking_Middle,105,132.51,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,5.946265E-06,-8.194103E-07,-3.489578E-06,0.5105209,0.772532,-0.02139805,0.3391675,Stacking_Middle,105,159.3448,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,3.944223E-06,-1.695531E-06,-1.255886E-06,0.5109891,0.7722149,-0.02086192,0.3394428,Stacking_Middle,105,150.3014,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,6.116984E-06,6.386493E-07,-3.283266E-06,0.5113832,0.771848,-0.02047278,0.3397346,Stacking_Middle,105,127.0422,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,8.441812E-06,2.367233E-07,-2.172648E-06,0.5116274,0.7714664,-0.02027731,0.3400798,Stacking_Middle,105,138.3585,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,3.159538E-06,-6.323193E-07,-4.203603E-06,0.512083,0.7709841,-0.0200221,0.3403968,Stacking_Middle,105,159.844,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,8.589185E-06,-1.504785E-06,-1.965305E-06,0.5124268,0.7706513,-0.01985876,0.3406712,Stacking_Middle,105,126.8102,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,6.442191E-06,8.338419E-07,-3.995366E-06,0.5127869,0.7702173,-0.01973896,0.3410171,Stacking_Middle,105,107.8609,23/08/2024 00:42:52
0.571942,0.7803001,0.1187,5.347139E-06,-2.769732E-08,-1.755169E-06,0.5131789,0.7697069,-0.01963282,0.3414237,Stacking_Middle,105,137.3457,23/08/2024 00:42:52
