CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.7659999,0.7803001,0.1187,6.191495E-06,-2.605253E-06,-3.953431E-06,0.6772107,0.7839512,-0.01761401,0.7446747,Stacking_Top,93,143.6389,23/08/2024 00:36:48
0.7659999,0.7803001,0.1187,4.112974E-06,-3.474547E-06,-1.71798E-06,0.6779601,0.7832044,-0.01674627,0.74498,Stacking_Top,93,152.5018,23/08/2024 00:36:48
0.7659999,0.7803001,0.1187,6.262362E-06,-4.339895E-06,-3.744366E-06,0.6785879,0.7827575,-0.01600429,0.7452676,Stacking_Top,93,142.8367,23/08/2024 00:36:48
0.766,0.7803001,0.1187,8.739533E-06,-4.7556E-06,-2.636007E-06,0.678889,0.7824671,-0.01550996,0.7455747,Stacking_Top,93,142.3305,23/08/2024 00:36:49
0.766,0.7803001,0.1187,3.456748E-06,-5.624572E-06,-4.66651E-06,0.6795887,0.7821726,-0.01464825,0.7458829,Stacking_Top,93,170.3781,23/08/2024 00:36:49
0.766,0.7803001,0.1187,1.451574E-06,-6.500343E-06,-2.428924E-06,0.6801811,0.7819849,-0.01399109,0.7461403,Stacking_Top,93,137.8759,23/08/2024 00:36:49
0.7659999,0.7803001,0.1187,5.467153E-06,-6.956674E-06,-1.298947E-06,0.6804814,0.7817934,-0.01355015,0.7464584,Stacking_Top,93,142.1222,23/08/2024 00:36:49
0.7659999,0.7803001,0.1187,7.692414E-06,-7.828862E-06,-3.326317E-06,0.6811829,0.7815481,-0.01279678,0.746767,Stacking_Top,93,168.4409,23/08/2024 00:36:49
0.7659999,0.7803001,0.1187,5.634538E-06,-5.498195E-06,-1.088052E-06,0.6817858,0.7813821,-0.0122459,0.7470275,Stacking_Top,93,150.7932,23/08/2024 00:36:49
0.766,0.7803001,0.1187,4.910416E-06,-5.914045E-06,-4.249343E-06,0.6821159,0.781235,-0.01197021,0.7473183,Stacking_Top,93,145.334,23/08/2024 00:36:49
0.766,0.7803001,0.1187,2.904642E-06,-6.789759E-06,-2.011827E-06,0.6828526,0.7810274,-0.01157094,0.7476201,Stacking_Top,93,161.517,23/08/2024 00:36:49
