CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.7659999,0.7803001,0.1187,6.191495E-06,-2.605253E-06,-3.953431E-06,0.677442,0.7837715,-0.01740616,0.7446976,Stacking_Top,102,164.7528,23/08/2024 00:41:28
0.766,0.7803001,0.1187,8.591855E-06,-3.014037E-06,-2.843926E-06,0.67777,0.7833257,-0.01692959,0.7449638,Stacking_Top,102,138.1025,23/08/2024 00:41:28
0.766,0.7803001,0.1187,3.309565E-06,-3.883086E-06,-4.874286E-06,0.6785035,0.7827328,-0.01604065,0.7452813,Stacking_Top,102,159.3727,23/08/2024 00:41:28
0.766,0.7803001,0.1187,8.739533E-06,-4.7556E-06,-2.636007E-06,0.6791182,0.7824326,-0.01532303,0.7455565,Stacking_Top,102,137.5024,23/08/2024 00:41:28
0.766,0.7803001,0.1187,3.456748E-06,-5.624572E-06,-4.66651E-06,0.6796935,0.7821805,-0.01458817,0.7458755,Stacking_Top,102,142.1585,23/08/2024 00:41:28
0.7659999,0.7803001,0.1187,6.409534E-06,-6.081376E-06,-3.536752E-06,0.6799905,0.7819868,-0.01412992,0.746184,Stacking_Top,102,139.9188,23/08/2024 00:41:28
0.7659999,0.7803001,0.1187,5.467153E-06,-6.956674E-06,-1.298947E-06,0.6806889,0.7817296,-0.01332675,0.7464975,Stacking_Top,102,165.6836,23/08/2024 00:41:28
0.766,0.7803001,0.1187,4.739872E-06,-7.372089E-06,-4.456452E-06,0.6810219,0.7815819,-0.01294202,0.7467622,Stacking_Top,102,157.6293,23/08/2024 00:41:28
0.766,0.7803001,0.1187,2.681723E-06,-5.041418E-06,-2.217991E-06,0.6817142,0.7813727,-0.01228661,0.7470404,Stacking_Top,102,173.0104,23/08/2024 00:41:28
0.766,0.7803001,0.1187,4.910416E-06,-5.914045E-06,-4.249343E-06,0.6823117,0.7812181,-0.01183498,0.7472939,Stacking_Top,102,148.2492,23/08/2024 00:41:28
0.7659999,0.7803001,0.1187,7.862674E-06,-6.37081E-06,-3.119416E-06,0.6826664,0.7810802,-0.01165582,0.7475898,Stacking_Top,102,150.8933,23/08/2024 00:41:28
0.7659999,0.7803001,0.1187,2.655677E-06,-7.246684E-06,-5.151549E-06,0.6833879,0.7808821,-0.01133295,0.7478805,Stacking_Top,102,162.364,23/08/2024 00:41:28
0.7659999,0.7803001,0.1187,7.933707E-06,-8.105426E-06,-2.910811E-06,0.6839873,0.7807358,-0.01100146,0.7481506,Stacking_Top,102,146.7933,23/08/2024 00:41:28
0.766,0.7803001,0.1187,2.923038E-06,-5.318024E-06,-1.802359E-06,0.684304,0.7806069,-0.01070612,0.7484494,Stacking_Top,102,126.4926,23/08/2024 00:41:28
0.766,0.7803001,0.1187,4.996454E-06,-6.176499E-06,-3.82768E-06,0.6849687,0.7804053,-0.009601736,0.7487961,Stacking_Top,102,165.6013,23/08/2024 00:41:28
0.766,0.7803001,0.1187,2.994568E-06,-7.052696E-06,-1.593636E-06,0.6855294,0.7802842,-0.008241863,0.7490609,Stacking_Top,102,135.6484,23/08/2024 00:41:28
