CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7803001,0.1187,5.589141E-06,-3.491358E-06,-3.320395E-06,0.4871879,0.8097139,0.02330663,0.05115588,Stacking_Base,91,168.3105,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,5.356109E-06,-3.949599E-06,-2.190695E-06,0.4871557,0.8095172,0.02357496,0.05141647,Stacking_Base,91,151.7888,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,7.521389E-07,-4.877107E-06,-4.190233E-06,0.4870751,0.8091905,0.02411192,0.05170542,Stacking_Base,91,164.0931,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,5.109368E-07,-2.611413E-06,-1.922078E-06,0.4869871,0.8089287,0.02456313,0.05197271,Stacking_Base,91,151.8649,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.789453E-06,-3.090783E-06,-5.052945E-06,0.486968,0.8087017,0.02483002,0.05226151,Stacking_Base,91,149.1758,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.524892E-06,-4.024581E-06,-2.783909E-06,0.4868944,0.8083481,0.02536819,0.05255553,Stacking_Base,91,161.9748,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,4.216215E-06,-4.475958E-06,-1.653453E-06,0.4868627,0.8081267,0.02564174,0.05282631,Stacking_Base,91,146.6813,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.899502E-06,-2.20341E-06,6.156522E-07,0.4867754,0.8077585,0.0261918,0.05312532,Stacking_Base,91,153.1206,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.582561E-06,6.909647E-08,2.884892E-06,0.4866804,0.8074532,0.02666193,0.05341176,Stacking_Base,91,142.633,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.212087E-06,-8.55333E-07,-3.383532E-06,0.4866029,0.8071201,0.02712007,0.05371926,Stacking_Base,91,144.9927,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,3.180739E-06,-1.330926E-06,-2.244131E-06,0.4865825,0.8068553,0.02738893,0.05402176,Stacking_Base,91,147.7236,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,-1.423547E-06,-2.258472E-06,-4.24349E-06,0.4865051,0.8064537,0.02792806,0.05431866,Stacking_Base,91,134.1778,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,-1.612151E-06,-3.199176E-06,-1.975594E-06,0.4864198,0.8060739,0.02843732,0.05464553,Stacking_Base,91,144.7136,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,2.433257E-06,-4.136766E-06,-3.976987E-06,0.4863328,0.8057072,0.02890412,0.05494861,Stacking_Base,91,150.1501,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,2.199934E-06,-4.595014E-06,-2.847378E-06,0.4862994,0.8054196,0.02915218,0.05524072,Stacking_Base,91,151.215,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,-2.381429E-06,-2.323089E-06,-4.847945E-06,0.4861888,0.8049745,0.0295809,0.05553076,Stacking_Base,91,161.2409,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,6.23695E-06,-2.808741E-06,-3.710643E-06,0.4861224,0.8046913,0.0297504,0.05580278,Stacking_Base,91,147.5057,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,5.744276E-06,-3.721898E-06,-1.438113E-06,0.4860015,0.8042275,0.03004567,0.05610012,Stacking_Base,91,171.2036,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,1.248027E-06,-4.180775E-06,-4.578119E-06,0.4859378,0.8039486,0.03015938,0.0563563,Stacking_Base,91,159.3092,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,9.312481E-07,-1.908196E-06,-2.308679E-06,0.4858343,0.8035039,0.03036525,0.05663161,Stacking_Base,91,169.6986,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,4.6362E-06,-3.772766E-06,-2.039358E-06,0.485703,0.8031415,0.0305918,0.05689007,Stacking_Base,91,68.57018,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,4.319239E-06,-1.500226E-06,2.302943E-07,0.4855989,0.8022323,0.03075067,0.0575297,Stacking_Base,91,113.1862,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,2.380409E-08,-1.976352E-06,-2.900193E-06,0.485543,0.8017665,0.03085382,0.0579172,Stacking_Base,91,149.815,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.045549E-06,-6.113407E-06,-4.900848E-06,0.485462,0.8012202,0.03109058,0.05820996,Stacking_Base,91,168.7109,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,3.804112E-06,-3.847751E-06,-2.632886E-06,0.4853866,0.8008294,0.03130199,0.05846993,Stacking_Base,91,146.9875,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.4948E-06,-4.299124E-06,-1.501919E-06,0.4853619,0.8004603,0.03146934,0.05876832,Stacking_Base,91,146.8968,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.178347E-06,-2.0266E-06,7.674101E-07,0.485323,0.7999086,0.03191434,0.0590669,Stacking_Base,91,166.2372,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,2.91366E-06,-2.960446E-06,3.036563E-06,0.4852563,0.7994973,0.03233684,0.05933074,Stacking_Base,91,137.257,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,2.928146E-06,-3.440332E-06,-4.364111E-06,0.4852288,0.7990845,0.03261525,0.05965028,Stacking_Base,91,153.9053,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,2.66345E-06,-4.374142E-06,-2.095045E-06,0.485135,0.7985324,0.03309497,0.05993526,Stacking_Base,91,164.7636,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,2.423E-06,-2.108502E-06,1.72952E-07,0.4850154,0.798109,0.03341352,0.06020145,Stacking_Base,91,144.8687,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,-2.150408E-06,-2.560424E-06,-2.966059E-06,0.484945,0.7977045,0.0335755,0.06050421,Stacking_Base,91,144.4628,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,1.818794E-06,-3.491112E-06,-4.966409E-06,0.4848575,0.7971226,0.03389966,0.06080781,Stacking_Base,91,170.4768,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,5.975457E-06,-3.959252E-06,4.433774E-07,0.484788,0.7967743,0.03403468,0.06106509,Stacking_Base,91,149.2649,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,5.734319E-06,-1.693617E-06,2.711777E-06,0.4847041,0.7962196,0.03431114,0.06135892,Stacking_Base,91,171.5943,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,5.363901E-06,-2.618028E-06,-3.557026E-06,0.4846185,0.7958028,0.03451503,0.06161452,Stacking_Base,91,149.1714,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,5.05511E-06,-3.069414E-06,-2.426471E-06,0.4845278,0.7953843,0.03461909,0.06190855,Stacking_Base,91,151.8557,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,4.50212E-07,-3.99693E-06,-4.426052E-06,0.4844719,0.7948323,0.03485976,0.06219737,Stacking_Base,91,169.1933,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.78216E-06,-1.279314E-06,9.808067E-07,0.4843851,0.7944642,0.03495299,0.0624566,Stacking_Base,91,157.7287,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.569747E-06,-5.419505E-06,3.249143E-06,0.4843414,0.7939423,0.03516516,0.06273467,Stacking_Base,91,156.0915,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,4.047473E-06,-6.33015E-06,-3.017231E-06,0.4842717,0.7934797,0.03532265,0.06301565,Stacking_Base,91,137.724,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.838329E-06,-3.588958E-06,-1.888133E-06,0.4841875,0.7930304,0.03540925,0.06333411,Stacking_Base,91,139.9561,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.521306E-06,-1.316405E-06,3.811676E-07,0.4841424,0.7924238,0.03560486,0.06364749,Stacking_Base,91,151.2585,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.256489E-06,-2.250272E-06,2.649904E-06,0.4840716,0.7919474,0.03574179,0.06393746,Stacking_Base,91,139.8093,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,3.037734E-06,-3.188434E-06,-3.621059E-06,0.4840019,0.7914278,0.03586544,0.06425117,Stacking_Base,91,147.3535,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,3.006148E-06,-3.664005E-06,-2.481667E-06,0.4839409,0.7910178,0.03592408,0.06454882,Stacking_Base,91,146.092,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,-1.59791E-06,-4.591556E-06,-4.480889E-06,0.4838821,0.7904381,0.0360545,0.06484904,Stacking_Base,91,166.1544,23/08/2024 00:35:31
0.3629,0.7803001,0.1187,-1.914455E-06,-2.318987E-06,-2.211372E-06,0.4838193,0.7900088,0.0361434,0.06511301,Stacking_Base,91,137.1366,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,2.116479E-06,-2.776691E-06,3.188037E-06,0.4837598,0.7895766,0.03618402,0.06543283,Stacking_Base,91,154.507,23/08/2024 00:35:31
0.3629001,0.7803001,0.1187,1.039631E-05,-3.711177E-06,-3.082616E-06,0.4837016,0.7890223,0.03627692,0.0657167,Stacking_Base,91,171.3297,23/08/2024 00:35:31
