PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.571942,0.7826424,0.1187,0,0,0,11/08/2024 12:11:14
0.571942,0.7804552,0.1187,0,0,0,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.552172E-06,-2.819013E-07,-5.854018E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-1.126626E-05,9.684928E-07,-4.094155E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-1.08237E-05,-1.432341E-06,-5.867797E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-4.54447E-06,-7.611485E-07,-2.911449E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-4.458658E-06,4.557638E-07,-5.470112E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-1.154127E-06,9.72438E-07,-6.50142E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:15
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
0.571942,0.7803001,0.1187,-6.127095E-06,1.472526E-06,-3.289971E-06,11/08/2024 12:11:16
