PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.26343,0.7848672,0.1365075,359.6535,19.95067,14.02665,07/08/2024 15:31:21
0.2614976,0.7845798,0.1382489,359.2005,21.90338,13.94748,07/08/2024 15:31:21
0.2614976,0.7845798,0.1382489,359.2005,21.90339,13.94748,07/08/2024 15:31:21
0.2590716,0.7843458,0.1393816,358.0281,22.37245,17.36543,07/08/2024 15:31:21
0.258142,0.7845999,0.1406652,357.6873,24.17545,16.72297,07/08/2024 15:31:21
0.2537568,0.7892115,0.143466,358.5756,25.93819,25.52194,07/08/2024 15:31:21
0.2517587,0.787599,0.1451631,358.0709,27.05667,26.96108,07/08/2024 15:31:21
0.2513385,0.7875053,0.1453572,357.9177,26.85945,27.68373,07/08/2024 15:31:21
0.2495676,0.7868992,0.1466763,356.8052,26.69273,28.07281,07/08/2024 15:31:21
0.2484817,0.7878985,0.1472255,357.8348,26.35581,30.337,07/08/2024 15:31:21
0.2476996,0.7898987,0.1484213,0.1167985,25.543,34.82629,07/08/2024 15:31:21
0.2478097,0.7900643,0.1483664,0.06773073,25.6617,34.88379,07/08/2024 15:31:21
0.2478097,0.7900643,0.1483664,0.06773543,25.66171,34.88377,07/08/2024 15:31:21
0.2480719,0.7900603,0.1482316,0.000199783,25.7227,34.47391,07/08/2024 15:31:21
0.2478147,0.7901337,0.1484667,0.0001477028,25.83853,35.14444,07/08/2024 15:31:21
0.2451005,0.7905934,0.1504605,4.951887E-05,26.94554,41.60322,07/08/2024 15:31:21
0.2434309,0.7894803,0.150543,0.7386593,25.57813,41.61555,07/08/2024 15:31:21
0.2434309,0.7894803,0.150543,0.738661,25.57813,41.61555,07/08/2024 15:31:21
0.2420823,0.7885217,0.1509409,1.204445,25.09669,42.08433,07/08/2024 15:31:21
0.2402031,0.7897853,0.1498958,1.808447,21.17352,38.15608,07/08/2024 15:31:21
0.2396064,0.789465,0.1498512,1.810004,20.8597,38.38674,07/08/2024 15:31:22
0.2387708,0.7889931,0.1499143,2.000301,20.60446,38.77988,07/08/2024 15:31:22
0.238587,0.7890402,0.1499432,1.920991,20.65136,39.13163,07/08/2024 15:31:22
0.2386214,0.7892613,0.1499404,1.748,20.77823,39.41198,07/08/2024 15:31:22
0.2395937,0.7900181,0.149986,1.279559,21.74536,39.75453,07/08/2024 15:31:22
0.2422046,0.7917569,0.1509855,3.641342,22.71839,37.4685,07/08/2024 15:31:22
0.2432529,0.7910846,0.1496203,2.207618,22.7205,35.25961,07/08/2024 15:31:22
0.2451029,0.7897133,0.1471777,359.7339,22.69566,30.95159,07/08/2024 15:31:22
0.249825,0.7879437,0.1453877,0.0003274222,22.762,22.38511,07/08/2024 15:31:22
0.2559822,0.7843049,0.1428047,-2.411911E-05,22.77312,10.08158,07/08/2024 15:31:22
0.260711,0.7805457,0.1408148,-1.544797E-05,22.80868,359.4344,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-6.572982E-06,22.80924,-2.590833E-07,07/08/2024 15:31:22
0.2604811,0.7803001,0.1409113,4.036277E-06,22.80924,-2.127786E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,4.325236E-07,22.80924,5.445926E-08,07/08/2024 15:31:22
0.2604811,0.7803001,0.1409113,2.102023E-06,22.80924,-2.011043E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-1.651861E-06,22.80924,1.701808E-07,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-4.008659E-07,22.80924,-1.812585E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-3.651958E-06,22.80924,2.844234E-07,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-2.203362E-06,22.80924,-1.692293E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-4.982236E-06,22.80924,6.056551E-07,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,4.564938E-06,22.80924,-1.575201E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409113,-2.482991E-06,22.80924,-3.548739E-06,07/08/2024 15:31:22
0.2604812,0.7803001,0.1409112,-3.440007E-06,22.80924,-8.284211E-07,07/08/2024 15:31:22
0.2604813,0.7803001,0.1409112,-2.423979E-06,22.80924,-7.236362E-07,07/08/2024 15:31:22
0.2604813,0.7803001,0.1409112,-2.409924E-06,22.80924,-7.215356E-07,07/08/2024 15:31:22
0.2604814,0.7803001,0.1409112,-2.409266E-06,22.80924,-7.217207E-07,07/08/2024 15:31:22
0.2604814,0.7803001,0.1409112,-2.409991E-06,22.80924,-7.214554E-07,07/08/2024 15:31:22
0.2604815,0.7803001,0.1409112,-2.409703E-06,22.80924,-7.214417E-07,07/08/2024 15:31:22
0.2603733,0.7802117,0.1409466,0.02803962,22.79317,359.993,07/08/2024 15:31:22
0.2603658,0.7803001,0.1409366,-2.149179E-07,22.79318,-1.621271E-06,07/08/2024 15:31:22
0.2603658,0.7803001,0.1409366,-2.64493E-06,22.79318,-7.327939E-07,07/08/2024 15:31:23
