PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:49
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:39:50
0.3629001,0.7803001,0.1187,-3.546577E-07,-1.369039E-06,-5.145921E-06,07/08/2024 13:39:50
0.3629001,0.7803001,0.1187,2.786855E-06,4.328286E-07,-5.148624E-06,07/08/2024 13:39:50
0.3629001,0.7803001,0.1187,2.853669E-06,-9.731203E-07,-5.149568E-06,07/08/2024 13:39:50
0.3629002,0.7803001,0.1187,2.853652E-06,-2.379015E-06,-5.149331E-06,07/08/2024 13:39:50
0.3629002,0.7803001,0.1187,2.801822E-06,-5.785793E-07,-5.149546E-06,07/08/2024 13:39:50
0.3629002,0.7803001,0.1187,2.854162E-06,-1.984548E-06,-5.150032E-06,07/08/2024 13:39:50
0.3612472,0.7803001,0.1186978,-0.0001225213,-0.005466516,0.0001651744,07/08/2024 13:39:50
0.3612472,0.7803001,0.1186978,-0.0001205901,-0.00546516,0.0001660114,07/08/2024 13:39:50
0.359659,0.7803,0.1186976,-0.0001379366,-0.005561387,0.0002131333,07/08/2024 13:39:50
0.3594159,0.7803,0.1186977,2.814398E-05,-0.005650711,-5.628998E-05,07/08/2024 13:39:50
0.3594159,0.7803,0.1186977,2.232664E-06,-0.005638567,-4.302213E-06,07/08/2024 13:39:50
0.3594159,0.7803,0.1186977,5.263695E-06,-0.005639102,7.585918E-07,07/08/2024 13:39:50
0.3594159,0.7803,0.1186977,4.611727E-06,-0.005640171,2.704551E-06,07/08/2024 13:39:51
0.3594465,0.7801484,0.1188623,0.05411515,359.4141,359.2722,07/08/2024 13:39:51
0.3594465,0.7801484,0.1188623,0.05411702,359.4141,359.2722,07/08/2024 13:39:51
0.3616873,0.7735045,0.1201574,359.9298,359.3692,359.9411,07/08/2024 13:39:51
0.3622667,0.7698762,0.1213423,358.8705,358.9763,0.1626858,07/08/2024 13:39:51
0.3633848,0.7680342,0.1220862,358.0833,358.8999,0.5738299,07/08/2024 13:39:51
0.3637224,0.7675822,0.1222772,357.8925,358.8949,0.6993233,07/08/2024 13:39:51
0.3638462,0.7691852,0.1234683,357.596,358.8094,0.3568806,07/08/2024 13:39:51
0.3649774,0.7735271,0.1263849,356.6166,358.6403,359.7658,07/08/2024 13:39:51
0.3652128,0.7742794,0.1268524,356.5587,358.5767,359.7285,07/08/2024 13:39:51
0.3657638,0.7760524,0.1275467,356.3341,358.5057,359.7748,07/08/2024 13:39:51
0.3663558,0.7777695,0.1279682,356.0875,358.5509,359.7575,07/08/2024 13:39:51
0.3673688,0.7842708,0.128701,355.1503,358.8325,359.6434,07/08/2024 13:39:51
0.3677108,0.7885661,0.1290462,354.6284,358.9672,359.5921,07/08/2024 13:39:51
0.3676719,0.7919194,0.1288831,354.4337,359.0097,359.6142,07/08/2024 13:39:51
0.3674185,0.7975854,0.1285464,353.9304,358.868,359.5244,07/08/2024 13:39:51
0.3668737,0.8141937,0.1269067,352.6702,358.3531,359.4979,07/08/2024 13:39:51
0.3671468,0.8284593,0.1262924,351.5303,358.0156,359.1956,07/08/2024 13:39:51
0.3671468,0.8284593,0.1262924,351.5303,358.0156,359.1956,07/08/2024 13:39:51
0.3676883,0.8347842,0.1261717,351.2805,357.8336,359.3501,07/08/2024 13:39:51
0.3691319,0.8413572,0.1272294,351.0191,357.8564,359.7289,07/08/2024 13:39:51
0.3696622,0.8492371,0.1280112,350.4711,357.6623,0.1539015,07/08/2024 13:39:51
0.364072,0.8678036,0.1271328,348.023,355.8264,1.430079,07/08/2024 13:39:51
0.3554367,0.8864931,0.1254125,345.2152,352.9864,1.840501,07/08/2024 13:39:51
0.3520878,0.8947455,0.1239812,344.1257,351.9716,2.139029,07/08/2024 13:39:51
0.3436125,0.9067789,0.119785,342.2296,349.6515,1.800783,07/08/2024 13:39:51
0.343933,0.9197314,0.1194259,342.6997,348.5704,2.160246,07/08/2024 13:39:51
0.3399107,0.9365987,0.1211387,343.604,345.882,3.449104,07/08/2024 13:39:51
0.3360401,0.9508166,0.1206426,344.013,343.5915,4.603012,07/08/2024 13:39:51
0.3260122,0.9781275,0.1168711,343.1917,337.8091,6.196,07/08/2024 13:39:51
0.3182025,1.008325,0.1120068,340.1017,335.0136,8.196685,07/08/2024 13:39:52
0.3182025,1.008325,0.1120068,340.1017,335.0136,8.196685,07/08/2024 13:39:52
0.3197018,1.023568,0.1108331,338.6894,337.9503,4.974677,07/08/2024 13:39:52
0.3169804,1.065561,0.1087308,335.7734,342.1099,355.4718,07/08/2024 13:39:52
0.3158618,1.081937,0.1074621,334.5019,342.6367,352.5903,07/08/2024 13:39:52
0.3157033,1.094605,0.1073037,333.9266,341.5089,352.1472,07/08/2024 13:39:52
0.3166567,1.114044,0.1070759,332.7984,340.5136,350.7933,07/08/2024 13:39:52
0.319545,1.118355,0.1085256,332.9679,339.3991,355.0647,07/08/2024 13:39:52
0.3225761,1.122608,0.1094783,333.6378,339.156,359.8375,07/08/2024 13:39:52
0.322138,1.145161,0.1079563,334.4199,340.1606,6.556988,07/08/2024 13:39:52
