CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7812372,0.1187,0,0,0,0.2577527,0.8481184,-0.3951855,0,Stacking_Base,1,130.0982,22/08/2024 15:09:55
0.3628999,0.7803001,0.1187,2.061251E-05,-1.023444E-06,2.544753E-06,0.2665237,0.8475924,-0.3827534,0.0003371272,Stacking_Base,1,142.4156,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-2.318921E-06,2.391439E-06,-1.953527E-06,0.2769425,0.8491,-0.3701194,0.0006450965,Stacking_Base,1,141.7133,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,6.92111E-07,2.454164E-06,-2.091266E-06,0.2830213,0.850614,-0.3644952,0.0009545921,Stacking_Base,1,135.2009,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-1.813491E-06,2.578928E-06,1.900319E-06,0.2957934,0.8551044,-0.3530529,0.001278996,Stacking_Base,1,176.137,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-5.634461E-08,2.704092E-06,1.624468E-06,0.3083042,0.8596642,-0.3414229,0.001528004,Stacking_Base,1,138.1044,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-1.310369E-06,2.766544E-06,1.486222E-06,0.3144566,0.8618811,-0.3356298,0.001845588,Stacking_Base,1,142.9511,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,4.466834E-07,2.891709E-06,1.210187E-06,0.3265589,0.8662053,-0.3240871,0.002152404,Stacking_Base,1,171.7328,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-2.061479E-06,3.016614E-06,9.337978E-07,0.3383898,0.8704264,-0.3125848,0.002407798,Stacking_Base,1,128.4967,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-3.315205E-06,3.079049E-06,7.956049E-07,0.3441991,0.8725049,-0.3068467,0.002749127,Stacking_Base,1,145.7854,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-1.557926E-06,3.204201E-06,5.198599E-07,0.3555927,0.8765993,-0.2954004,0.003049978,Stacking_Base,1,169.5576,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,1.998494E-07,3.329366E-06,2.439547E-07,0.3666645,0.8806266,-0.2839945,0.003308649,Stacking_Base,1,151.3111,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-1.054251E-06,3.391814E-06,1.057375E-07,0.3720714,0.8826192,-0.2783081,0.003598514,Stacking_Base,1,141.4087,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,7.030872E-07,3.516971E-06,-1.703638E-07,0.3826126,0.8865607,-0.2669734,0.003908676,Stacking_Base,1,166.9282,22/08/2024 15:09:55
0.3629,0.7803001,0.1187,-5.508837E-07,3.579425E-06,-3.082986E-07,0.3877403,0.8885091,-0.2613274,0.004171421,Stacking_Base,1,153.0643,22/08/2024 15:09:55
