CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7818617,0.1187,0,0,0,0.2435627,0.8481429,-0.399321,0,Lifting,16,138.0243,22/08/2024 15:02:12
0.3629,0.7804572,0.1187,0,0,0,0.2319096,0.8454218,-0.3818915,0.001333454,Lifting,16,155.977,22/08/2024 15:02:12
0.3629,0.7803001,0.1187,1.192013E-06,1.228533E-07,-7.487749E-07,0.2204183,0.8418694,-0.3620718,0.00251343,Lifting,16,141.0159,22/08/2024 15:02:12
0.3629,0.7803001,0.1187,1.00417E-06,1.363048E-07,-6.967271E-07,0.208843,0.8379273,-0.3424841,0.003818595,Lifting,16,138.0396,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,9.147508E-07,1.427281E-07,-6.700193E-07,0.2039835,0.835929,-0.3333649,0.005151902,Lifting,16,130.801,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,7.269156E-07,1.562013E-07,-6.178192E-07,0.1981358,0.8317997,-0.319934,0.006558994,Lifting,16,155.8701,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,5.386129E-07,1.69663E-07,-5.656817E-07,0.1965348,0.8279825,-0.3093238,0.00773978,Lifting,16,138.7482,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,3.507246E-07,1.831411E-07,-5.133684E-07,0.1990305,0.8246883,-0.3005016,0.009066276,Lifting,16,129.9039,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,1.628341E-07,1.966056E-07,-4.610694E-07,0.2043599,0.821877,-0.2930178,0.01048309,Lifting,16,130.2456,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,-2.511479E-08,2.100783E-07,-4.088554E-07,0.2108057,0.8194318,-0.286127,0.01189618,Lifting,16,131.2388,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,-2.130411E-07,2.235354E-07,-3.564828E-07,0.2170501,0.8172765,-0.2792347,0.01329858,Lifting,16,117.033,22/08/2024 15:02:12
0.3629001,0.7803001,0.1187,-4.009631E-07,2.36998E-07,-3.043218E-07,0.2229548,0.815418,-0.2722901,0.0148712,Lifting,16,128.1986,22/08/2024 15:02:12
