CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.766,0.7804591,0.1187,0,0,0,0.261941,0.8476843,-0.3889281,0,Stacking_Top,9,120.2154,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.91733E-06,-1.754553E-06,-5.790994E-07,0.2715143,0.8480154,-0.3765494,0.0003648421,Stacking_Top,9,113.7799,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.877389E-06,-1.51167E-06,-5.037189E-07,0.2830142,0.8506108,-0.3644939,0.0007503203,Stacking_Top,9,122.7521,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.837249E-06,-1.270743E-06,-4.667833E-07,0.295785,0.8550989,-0.3530533,0.001107623,Stacking_Top,9,131.0427,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.775963E-06,-1.03132E-06,-4.316375E-07,0.3082955,0.859656,-0.3414237,0.00144232,Stacking_Top,9,127.2459,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.714636E-06,-7.919292E-07,-3.97039E-07,0.3205337,0.8640491,-0.329852,0.001787004,Stacking_Top,9,124.3936,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.653179E-06,-5.525221E-07,-3.618098E-07,0.3325022,0.8683168,-0.3183296,0.002139592,Stacking_Top,9,122.8924,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.591885E-06,-3.131194E-07,-3.267785E-07,0.3441932,0.8724959,-0.3068427,0.002496487,Stacking_Top,9,118.0749,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.530555E-06,-7.374874E-08,-2.918055E-07,0.3555878,0.876591,-0.2953951,0.002867943,Stacking_Top,9,124.273,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.469209E-06,1.656464E-07,-2.569517E-07,0.3666607,0.8806195,-0.2839878,0.003220873,Stacking_Top,9,131.9261,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.407858E-06,4.050357E-07,-2.219462E-07,0.3773864,0.8845912,-0.2726257,0.003553329,Stacking_Top,9,135.4756,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.250589E-06,5.253127E-07,-2.038864E-07,0.3826114,0.8865549,-0.266964,0.003877074,Stacking_Top,9,128.5843,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.182224E-06,7.642078E-07,-1.69397E-07,0.3927692,0.8904371,-0.2556853,0.004218171,Stacking_Top,9,162.3034,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.128209E-06,1.004119E-06,-1.338578E-07,0.4025146,0.8942573,-0.2444746,0.004488403,Stacking_Top,9,142.0212,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.059714E-06,1.243007E-06,-9.951565E-08,0.4118181,0.8980123,-0.2333433,0.004797228,Stacking_Top,9,126.6849,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.005145E-06,1.482916E-06,-6.397445E-08,0.4206466,0.9016967,-0.2223029,0.005143438,Stacking_Top,9,141.5609,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.100712E-06,1.602008E-06,-4.738206E-08,0.4248713,0.9035092,-0.2168211,0.005453268,Stacking_Top,9,137.2891,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.039463E-06,1.841368E-06,-1.253792E-08,0.4329208,0.9070714,-0.2059436,0.005772737,Stacking_Top,9,150.0871,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.977884E-06,2.080727E-06,2.249996E-08,0.4404098,0.9105423,-0.1951943,0.006064965,Stacking_Top,9,116.7147,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.916236E-06,2.320083E-06,5.741479E-08,0.4473111,0.9139079,-0.1845797,0.00644075,Stacking_Top,9,130.2643,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.855161E-06,2.55943E-06,9.220884E-08,0.4535961,0.917156,-0.1741056,0.006777447,Stacking_Top,9,128.1509,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.793862E-06,2.798821E-06,1.269723E-07,0.4592381,0.920267,-0.1637829,0.007119697,Stacking_Top,9,128.7333,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.73226E-06,3.038211E-06,1.617808E-07,0.4642127,0.923222,-0.1536232,0.007460399,Stacking_Top,9,129.0606,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.671158E-06,3.277586E-06,1.967497E-07,0.4684995,0.9260094,-0.1436389,0.007800236,Stacking_Top,9,129.4331,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.610011E-06,3.516942E-06,2.3167E-07,0.4720862,0.9286326,-0.1338344,0.008139096,Stacking_Top,9,138.9352,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-4.458775E-07,3.636721E-06,2.493454E-07,0.4736134,0.9298654,-0.1289977,0.00845478,Stacking_Top,9,136.3419,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.914665E-07,3.876616E-06,2.849874E-07,0.4761503,0.9321729,-0.1194464,0.008776469,Stacking_Top,9,156.73,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.228525E-07,4.115504E-06,3.192748E-07,0.4779944,0.9343292,-0.1100928,0.009056311,Stacking_Top,9,145.4144,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.425868E-06,4.235125E-06,3.364589E-07,0.4786465,0.9353113,-0.1054871,0.009357929,Stacking_Top,9,146.2352,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.364381E-06,4.474499E-06,3.712346E-07,0.4794255,0.9370713,-0.09640662,0.009657854,Stacking_Top,9,158.0803,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.30289E-06,4.713879E-06,4.064535E-07,0.479526,0.9386697,-0.08753901,0.009935306,Stacking_Top,9,145.641,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.241436E-06,4.953273E-06,4.412092E-07,0.4789734,0.9400806,-0.07887197,0.01023646,Stacking_Top,9,116.3738,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.180191E-06,5.19263E-06,4.761362E-07,0.4777939,0.9412056,-0.07035981,0.01061334,Stacking_Top,9,114.8224,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.118571E-06,5.432011E-06,5.108138E-07,0.4760546,0.9420646,-0.06198031,0.01099532,Stacking_Top,9,137.0689,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-2.064218E-06,5.671893E-06,5.464144E-07,0.4738563,0.9428276,-0.05375989,0.0113153,Stacking_Top,9,127.0632,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.995593E-06,5.910754E-06,5.806801E-07,0.4712484,0.9434469,-0.04567027,0.01166048,Stacking_Top,9,131.5495,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.941406E-06,6.15064E-06,6.162025E-07,0.4683025,0.9439517,-0.03770402,0.01199389,Stacking_Top,9,123.5346,22/08/2024 15:14:06
0.7660001,0.7803001,0.1187,-1.868646E-06,3.109649E-06,6.496659E-07,0.4653453,0.9441021,-0.03045362,0.01234893,Stacking_Top,9,130.707,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.827552E-06,3.34857E-06,6.478609E-07,0.4637138,0.9435625,-0.02659389,0.01268449,Stacking_Top,9,135.5638,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.937313E-06,3.468677E-06,6.660979E-07,0.4632038,0.9424815,-0.02534504,0.01300802,Stacking_Top,9,133.7596,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.876046E-06,3.708081E-06,7.009432E-07,0.4627166,0.940703,-0.02375652,0.01333592,Stacking_Top,9,158.4861,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.814695E-06,3.947448E-06,7.358554E-07,0.4625569,0.9392609,-0.02277699,0.01361266,Stacking_Top,9,134.149,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.753352E-06,4.186852E-06,7.708524E-07,0.4625001,0.937367,-0.02179476,0.01393961,Stacking_Top,9,131.0341,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.691918E-06,4.426237E-06,8.056907E-07,0.4624841,0.9353577,-0.02090555,0.01427433,Stacking_Top,9,134.0447,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.630376E-06,4.665621E-06,8.404441E-07,0.4624659,0.93337,-0.02028288,0.01460153,Stacking_Top,9,128.994,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-3.568773E-06,4.904982E-06,8.753189E-07,0.4624422,0.9312851,-0.01991937,0.01494154,Stacking_Top,9,130.0137,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.404497E-06,5.024766E-06,8.929421E-07,0.4623773,0.9295875,-0.01970251,0.01527889,Stacking_Top,9,145.7705,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.350079E-06,5.264679E-06,9.287706E-07,0.4624415,0.9273159,-0.01952052,0.01557977,Stacking_Top,9,137.4457,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.281696E-06,5.50355E-06,9.632075E-07,0.4625147,0.9253258,-0.01944688,0.01589888,Stacking_Top,9,126.4222,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.227744E-06,5.743467E-06,9.988362E-07,0.4625965,0.9231785,-0.01930177,0.01624581,Stacking_Top,9,133.8419,22/08/2024 15:14:06
0.766,0.7803001,0.1187,-1.159246E-06,5.982353E-06,1.033242E-06,0.4626983,0.9211791,-0.01913858,0.0165735,Stacking_Top,9,129.3862,22/08/2024 15:14:06
