CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.3629,0.7818615,0.1187,0,0,0,0.2617957,0.8438344,-0.3911612,0,Pushing,2,164.4196,22/08/2024 15:10:36
0.3629,0.7804552,0.1187,0,0,0,0.2747308,0.8390459,-0.3771113,0.0001943131,Pushing,2,140.5501,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,3.876942E-05,-2.460837E-06,-4.270957E-06,0.2814021,0.8370788,-0.3711241,0.0004216262,Pushing,2,140.9086,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-1.528087E-06,1.134841E-06,4.944262E-07,0.2941777,0.8338895,-0.3639865,0.000648361,Pushing,2,139.2738,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.41354E-06,1.454732E-06,9.723966E-07,0.306503,0.8309813,-0.3571598,0.0008777572,Pushing,2,127.2669,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.311401E-06,1.775299E-06,1.452335E-06,0.3184728,0.8282657,-0.3502977,0.001128796,Pushing,2,130.1202,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-4.203096E-06,2.095554E-06,1.931413E-06,0.3300856,0.8257483,-0.3433897,0.001374329,Pushing,2,132.714,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,2.381115E-06,2.415595E-06,-1.857043E-06,0.3413299,0.823433,-0.3364339,0.001615064,Pushing,2,126.5615,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-1.091695E-06,2.896001E-06,-1.138627E-06,0.3574775,0.8203474,-0.3259088,0.001867502,Pushing,2,77.89982,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-1.977425E-06,3.215952E-06,-6.606232E-07,0.3678056,0.8189596,-0.3189561,0.002277629,Pushing,2,131.5842,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.869222E-06,3.536197E-06,-1.819909E-07,0.3777247,0.8181874,-0.3120643,0.002520431,Pushing,2,136.93,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.767022E-06,3.85678E-06,2.979727E-07,0.3871363,0.8176941,-0.3051468,0.002753754,Pushing,2,144.6948,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-4.658917E-06,4.177062E-06,7.770421E-07,0.396018,0.8173696,-0.2981845,0.002974556,Pushing,2,132.4924,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.963392E-06,4.33683E-06,1.015506E-06,0.4002602,0.8172242,-0.2946736,0.003215693,Pushing,2,141.9346,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.861013E-06,4.657416E-06,1.495435E-06,0.4083438,0.8169442,-0.2875924,0.003440789,Pushing,2,149.5573,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-4.824284E-07,4.977636E-06,1.974292E-06,0.4159585,0.8166913,-0.280428,0.003654412,Pushing,2,133.0371,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,1.837317E-06,5.297409E-06,-1.815148E-06,0.4231307,0.816515,-0.2731861,0.003894562,Pushing,2,136.4834,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-7.492674E-07,5.45786E-06,-1.574801E-06,0.4265519,0.8164596,-0.2695361,0.004128648,Pushing,2,140.4139,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-1.635262E-06,5.777788E-06,-1.096988E-06,0.4330606,0.8164157,-0.2621807,0.004356182,Pushing,2,172.0105,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.527059E-06,6.098051E-06,-6.180329E-07,0.4391302,0.8164918,-0.2547575,0.00454192,Pushing,2,133.225,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.424583E-06,6.418625E-06,-1.381953E-07,0.4447426,0.8166987,-0.2472648,0.004781731,Pushing,2,136.5803,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-1.729269E-06,6.578399E-06,1.00328E-07,0.4473695,0.816843,-0.2434908,0.005015652,Pushing,2,140.4396,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.625483E-06,3.619339E-06,5.792069E-07,0.4522797,0.8172228,-0.2358887,0.005243144,Pushing,2,155.8361,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.523066E-06,3.939945E-06,1.059015E-06,0.45677,0.8176481,-0.2282177,0.005448159,Pushing,2,141.8239,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-4.415001E-06,4.260202E-06,1.537949E-06,0.4608676,0.8181275,-0.2204845,0.005673431,Pushing,2,139.2719,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-2.7196E-06,4.419994E-06,1.776421E-06,0.4627688,0.8183824,-0.2165942,0.00590283,Pushing,2,148.7298,22/08/2024 15:10:36
0.3629,0.7803001,0.1187,-3.61713E-06,4.740583E-06,2.256214E-06,0.4662953,0.8189343,-0.2087713,0.006117641,Pushing,2,173.1182,22/08/2024 15:10:36
