CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.571942,0.7818599,0.1187,0,0,0,0.2521824,0.8534739,-0.3886709,0,Stacking_Middle,16,192.3854,21/08/2024 13:58:51
0.571942,0.7812348,0.1187,0,0,0,0.256616,0.8529183,-0.3822655,0.0002279781,Stacking_Middle,16,167.7937,21/08/2024 13:58:51
0.571942,0.7803001,0.1186999,-0.000109929,1.091778E-05,7.893819E-05,0.2665902,0.8531239,-0.3696479,0.0004893685,Stacking_Middle,16,188.1892,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.384416E-06,4.520779E-06,-2.299718E-06,0.2722097,0.8541664,-0.3630988,0.0007224299,Stacking_Middle,16,142.8367,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-1.075884E-06,1.382691E-06,-2.606399E-06,0.2850361,0.8577564,-0.3518927,0.001029491,Stacking_Middle,16,179.5429,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-7.066596E-06,1.460455E-06,-2.743753E-06,0.2915476,0.8599826,-0.3461535,0.001273776,Stacking_Middle,16,166.37,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-9.246135E-06,1.603276E-06,-3.042293E-06,0.3043612,0.864353,-0.3346458,0.001537404,Stacking_Middle,16,183.3685,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.693785E-06,-1.599319E-06,-3.189274E-06,0.3106671,0.8664778,-0.3289091,0.001776592,Stacking_Middle,16,166.8335,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-4.084765E-06,-1.5255E-06,-3.334374E-06,0.3169054,0.8685703,-0.3231834,0.002039487,Stacking_Middle,16,187.0103,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.366059E-06,1.903275E-06,-3.625139E-06,0.3291804,0.8727047,-0.3117513,0.002274018,Stacking_Middle,16,182.5217,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-1.115409E-05,1.972296E-06,-3.77842E-06,0.335212,0.8747517,-0.3060423,0.002514316,Stacking_Middle,16,161.1006,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.899368E-06,-1.166579E-06,-4.084945E-06,0.3470502,0.8788072,-0.2946432,0.002786566,Stacking_Middle,16,194.0806,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-4.438803E-06,-1.083375E-06,-4.214865E-06,0.352851,0.880815,-0.2889544,0.003012553,Stacking_Middle,16,162.8452,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.571777E-06,2.335925E-06,-4.520582E-06,0.3642023,0.88479,-0.2776034,0.003281886,Stacking_Middle,16,185.2058,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-3.962904E-06,2.409742E-06,-4.665669E-06,0.3697463,0.8867568,-0.2719427,0.003518702,Stacking_Middle,16,164.6226,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-8.75044E-06,2.478756E-06,-4.818892E-06,0.3751985,0.8887101,-0.2662944,0.003785127,Stacking_Middle,16,184.5802,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-1.098558E-05,-6.548005E-07,-5.119326E-06,0.3858123,0.8925704,-0.255035,0.004022746,Stacking_Middle,16,187.3045,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-9.859936E-07,-5.761359E-07,-5.260771E-06,0.3909671,0.8944776,-0.2494273,0.004256908,Stacking_Middle,16,165.7797,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-4.368269E-06,-4.245884E-07,-5.54347E-06,0.4009538,0.8982448,-0.2382633,0.004521474,Stacking_Middle,16,194.7344,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-8.859392E-06,-3.744228E-07,-5.7269E-06,0.405778,0.9001036,-0.2327096,0.004746702,Stacking_Middle,16,167.6362,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.552721E-06,-2.817486E-07,-5.846281E-06,0.410483,0.9019445,-0.2271762,0.005008338,Stacking_Middle,16,184.4984,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-8.583449E-06,-1.483316E-07,-6.159932E-06,0.4195162,0.9055666,-0.2161793,0.005246062,Stacking_Middle,16,186.5498,21/08/2024 13:58:51
0.571942,0.7803001,0.1187,-6.276613E-06,-5.566137E-08,-6.278862E-06,0.4238355,0.907347,-0.2107199,0.005481172,Stacking_Middle,16,159.185,21/08/2024 13:58:51
