CubePosX,CubePosY,CubePosZ,CubeRotX,CubeRotY,CubeRotZ,HandPosX,HandPosY,HandPosZ,Time,TrialCondition,TrialNumber,FPS,Timestamp
0.7659999,0.7803001,0.1187,1.935655E-06,5.211431E-06,-7.761305E-07,0.6500165,0.8100092,-0.03471375,0.7382116,Stacking_Top,1,153.2849,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,2.041622E-06,5.196659E-06,-9.052828E-07,0.6513675,0.8092217,-0.03367217,0.7384977,Stacking_Top,1,137.0276,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,2.24487E-06,5.167919E-06,-1.163063E-06,0.6534547,0.8079218,-0.0321886,0.7388178,Stacking_Top,1,163.2413,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.818289E-06,5.138914E-06,-1.421197E-06,0.6546544,0.8069412,-0.03135779,0.7390865,Stacking_Top,1,147.1562,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.729094E-06,5.125729E-06,-1.549897E-06,0.6551369,0.8059252,-0.03093374,0.7393845,Stacking_Top,1,143.9823,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.509023E-06,5.095384E-06,-1.808007E-06,0.6562995,0.8043629,-0.0301872,0.7396892,Stacking_Top,1,171.4678,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.419958E-06,5.082205E-06,-1.936795E-06,0.6570809,0.8033974,-0.02964465,0.7399449,Stacking_Top,1,150.6569,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.200167E-06,5.051875E-06,-2.194905E-06,0.6594417,0.8017969,-0.02824081,0.740236,Stacking_Top,1,171.3003,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-9.947087E-07,5.022995E-06,1.816286E-06,0.6619238,0.8006201,-0.02678999,0.7404921,Stacking_Top,1,136.3717,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-8.890929E-07,5.008198E-06,1.687174E-06,0.6635644,0.7993346,-0.02579453,0.7408137,Stacking_Top,1,144.7765,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-6.855851E-07,4.979429E-06,1.42917E-06,0.6667199,0.7976317,-0.02416828,0.7411167,Stacking_Top,1,154.9043,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-4.903704E-07,4.951457E-06,1.171274E-06,0.6687154,0.7963662,-0.02327604,0.7413998,Stacking_Top,1,142.992,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-2.70616E-07,4.921107E-06,9.129752E-07,0.670159,0.7949408,-0.02280982,0.7417066,Stacking_Top,1,146.8623,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,-1.8122E-07,4.907927E-06,7.840931E-07,0.6708432,0.7938237,-0.02268235,0.7420052,Stacking_Top,1,147.3709,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,3.88364E-08,4.877572E-06,5.259541E-07,0.6720701,0.7922093,-0.02247453,0.7423028,Stacking_Top,1,155.1013,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,2.421612E-07,4.848833E-06,2.680841E-07,0.6729644,0.7909828,-0.02220915,0.7425855,Stacking_Top,1,144.2211,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,3.480722E-07,4.834062E-06,1.390585E-07,0.6734078,0.7899246,-0.02194098,0.7428896,Stacking_Top,1,143.3795,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,5.514203E-07,4.80529E-06,-1.189959E-07,0.6742973,0.7884516,-0.02125029,0.7431955,Stacking_Top,1,165.5931,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,7.466534E-07,4.777341E-06,-3.768535E-07,0.6749811,0.7874646,-0.02050063,0.7434604,Stacking_Top,1,138.4524,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,9.664487E-07,4.746965E-06,-6.350168E-07,0.6756373,0.7863502,-0.01961224,0.7437772,Stacking_Top,1,98.35549,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,1.170024E-06,4.718213E-06,-8.929374E-07,0.6764193,0.784964,-0.01855878,0.7442231,Stacking_Top,1,139.9639,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,1.365151E-06,4.690257E-06,-1.150584E-06,0.6771502,0.7841508,-0.01777282,0.7445365,Stacking_Top,1,146.075,22/08/2024 15:10:23
0.7659999,0.7803001,0.1187,1.479241E-06,4.674684E-06,-1.279795E-06,0.6774871,0.7835895,-0.01725813,0.7448367,Stacking_Top,1,146.1411,22/08/2024 15:10:23
