PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.3629,0.7826424,0.1187,0,0,0,07/08/2024 13:40:58
0.3629,0.7804552,0.1187,0,0,0,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-1.035712E-05,-4.952284E-07,-2.341335E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-9.717408E-06,4.251514E-07,-2.555359E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-4.942876E-06,6.1222E-07,-2.595187E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-5.398328E-06,9.022089E-07,-2.637666E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-1.093417E-05,1.285634E-06,-2.698504E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-4.898381E-06,1.570243E-06,-2.747447E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-1.003891E-05,-1.351091E-06,-2.851628E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-1.029407E-05,2.205843E-06,-2.912357E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.043581E-06,-7.106929E-07,-3.012816E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-5.884268E-06,-3.413809E-07,-3.09624E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-7.09576E-06,-7.095007E-08,-3.167945E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-7.304115E-06,-3.076307E-06,-3.238752E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-5.392216E-06,5.882939E-07,-3.2941E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-5.699022E-06,8.68792E-07,-3.352205E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-5.856678E-06,1.139851E-06,-3.425138E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-4.506365E-06,-1.786851E-06,-3.534546E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-4.970786E-06,-1.235332E-06,-3.665844E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
0.3629,0.7803001,0.1187,-8.266291E-07,3.61623E-08,-3.999103E-06,07/08/2024 13:41:00
