PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,Timestamp
0.3459,0.7985922,0.3227,0,355.228,0,07/08/2024 12:41:34
0.3459,0.79618,0.3227,0,355.228,0,07/08/2024 12:41:35
0.3459039,0.7828001,0.3227052,0.005981435,355.2275,359.9935,07/08/2024 12:41:35
0.3459001,0.7828,0.3227016,0.002600958,355.2279,-0.0003025705,07/08/2024 12:41:35
0.3459001,0.7828,0.3227016,0.002600958,355.2279,-0.0003025705,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001962494,355.228,0.0002931042,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.00185108,355.228,0.0003336285,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.00185108,355.228,0.0003336285,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001846509,355.228,0.0003338403,07/08/2024 12:41:35
0.3458997,0.7828,0.3227009,0.001811417,355.228,0.0003335018,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001844692,355.228,0.0003344203,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.0018308,355.228,0.0003314276,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001844039,355.228,0.0003290344,07/08/2024 12:41:35
0.3458997,0.7828,0.3227009,0.001815423,355.228,0.0003338497,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001845307,355.228,0.0003351236,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.00183138,355.228,0.0003321259,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001844558,355.228,0.0003298336,07/08/2024 12:41:35
0.3458997,0.7828,0.3227009,0.00181596,355.228,0.0003346594,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001845836,355.228,0.0003359395,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001826667,355.228,0.0003282862,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001846653,355.228,0.0003358859,07/08/2024 12:41:35
0.3458997,0.7828,0.3227009,0.001811422,355.228,0.0003307018,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001848657,355.228,0.0003362909,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001829581,355.228,0.0003286704,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:35
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
0.3458997,0.7828,0.322701,0.001842253,355.228,0.0003366565,07/08/2024 12:41:36
